,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
4040,John Isner,David Ferrer,2016,331,64.0000000000,32.0000000000,104545.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,206.0000000000,31.5154000000,27.0000000000,1430.0000000000,0.4077554734,3.3719866573,120.6927887114,0.5262529642,0.6863619282,0.7628931829,0.5305516455,0.1490501598,0.0187823106,0.0557242304,0.5932028942,175.0000000000,34.5817950000,16.0000000000,2135.0000000000,0.5644738592,3.4796965994,120.7673510778,0.4907699075,0.6342226918,0.6862203679,0.5249052850,0.0315037503,0.0296266250,0.0871200347,0.5780931340,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4041,Kei Nishikori,Viktor Troicki,2016,331,64.0000000000,32.0000000000,105453.0000000000,104678.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,26.8391510000,4.0000000000,4905.0000000000,0.5319806154,3.4447481036,118.4381173842,0.4859228686,0.6111976903,0.6983357435,0.5152195433,0.0340651459,0.0293809143,0.0860150169,0.5929745426,193.0000000000,30.7214240000,28.0000000000,1430.0000000000,0.3055917481,3.3364893340,104.3003708434,0.5150891086,0.6180885386,0.6762458266,0.4172375364,0.0708471990,0.0251831227,0.1074178587,0.5220006145,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4042,Jo Wilfried Tsonga,Albert Ramos,2016,331,64.0000000000,32.0000000000,104542.0000000000,105077.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,31.5400410000,13.0000000000,2460.0000000000,0.4871791780,3.5510943057,118.1366095985,0.5161491961,0.6137471676,0.7519572245,0.5076119063,0.0902848287,0.0269389428,0.0764945530,0.6058240657,188.0000000000,28.7885020000,26.0000000000,1435.0000000000,0.5000000000,3.0000000000,133.0000000000,0.5017320000,0.5721015000,0.6472655000,0.5730820000,0.0114085000,0.0332340000,0.1188405000,0.6184210000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4043,Jack Sock,Philipp Kohlschreiber,2016,331,64.0000000000,64.0000000000,106058.0000000000,104259.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.1012990000,24.0000000000,1540.0000000000,0.5274346639,3.4826893363,113.7889127863,0.4987199379,0.5739939903,0.7353126359,0.5457408069,0.0707766077,0.0330105833,0.0666356633,0.5943850177,178.0000000000,33.0431210000,32.0000000000,1315.0000000000,0.3048709232,3.2680515340,112.8642196680,0.4947419387,0.5944656528,0.7001381595,0.5193854184,0.0598472696,0.0204110451,0.0893027270,0.5777042592,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4044,Andy Murray,Novak Djokovic,2016,344,8.0000000000,2.0000000000,104918.0000000000,104925.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.5030800000,1.0000000000,11185.0000000000,0.7312639096,3.6270541346,131.1348914411,0.4936721062,0.5970846913,0.7506468524,0.5241396426,0.0738387298,0.0259394776,0.0734843151,0.5585334867,188.0000000000,29.4839150000,2.0000000000,10780.0000000000,0.8087098180,3.6022021360,125.6766885896,0.4883369779,0.6480485913,0.7344436619,0.5652916823,0.0586428157,0.0238432009,0.0650378227,0.5758301006,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4045,Andy Murray,Milos Raonic,2016,344,8.0000000000,4.0000000000,104918.0000000000,105683.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.5030800000,1.0000000000,11185.0000000000,0.7312639096,3.6270541346,131.1348914411,0.4936721062,0.5970846913,0.7506468524,0.5241396426,0.0738387298,0.0259394776,0.0734843151,0.5585334867,196.0000000000,25.8836400000,4.0000000000,5050.0000000000,0.5256294950,3.4292416596,116.4902823898,0.5204538387,0.6293567467,0.7964730157,0.5273775799,0.1356249095,0.0297497680,0.0594611563,0.6310857732,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4046,Novak Djokovic,Kei Nishikori,2016,344,8.0000000000,4.0000000000,104925.0000000000,105453.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,29.4839150000,2.0000000000,10780.0000000000,0.8087098180,3.6022021360,125.6766885896,0.4883369779,0.6480485913,0.7344436619,0.5652916823,0.0586428157,0.0238432009,0.0650378227,0.5758301006,178.0000000000,26.8774810000,5.0000000000,4705.0000000000,0.5298521968,3.4366689516,117.8394976623,0.4845096987,0.6110681871,0.6997272748,0.5161731245,0.0341823060,0.0294624505,0.0855198903,0.5900640909,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4047,Grigor Dimitrov,Kei Nishikori,2017,32,32.0000000000,2.0000000000,105777.0000000000,105453.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.6344970000,17.0000000000,2035.0000000000,0.4507461077,3.2571740760,116.8704231324,0.5033453219,0.6251812611,0.7142413287,0.4809165830,0.0689025745,0.0351519754,0.0846292200,0.5728153446,178.0000000000,27.0116370000,5.0000000000,4905.0000000000,0.5228528416,3.4290684175,117.1085809628,0.4854223382,0.6112924527,0.6973290822,0.5118462724,0.0346426933,0.0292837457,0.0870093701,0.5882712739,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4048,Grigor Dimitrov,Milos Raonic,2017,32,32.0000000000,4.0000000000,105777.0000000000,105683.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.6344970000,17.0000000000,2035.0000000000,0.4507461077,3.2571740760,116.8704231324,0.5033453219,0.6251812611,0.7142413287,0.4809165830,0.0689025745,0.0351519754,0.0846292200,0.5728153446,196.0000000000,26.0177960000,3.0000000000,5450.0000000000,0.5170248597,3.4158607645,117.6804480494,0.5197560296,0.6290416165,0.7957055471,0.5259315752,0.1346545642,0.0299769498,0.0593998138,0.6283143921,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4049,Kei Nishikori,Stanislas Wawrinka,2017,32,32.0000000000,4.0000000000,105453.0000000000,104527.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,27.0116370000,5.0000000000,4905.0000000000,0.5228528416,3.4290684175,117.1085809628,0.4854223382,0.6112924527,0.6973290822,0.5118462724,0.0346426933,0.0292837457,0.0870093701,0.5882712739,183.0000000000,31.7672820000,4.0000000000,5315.0000000000,0.5275273308,3.5704134158,125.3403584512,0.5042434160,0.5744815088,0.7374749770,0.5362872317,0.0739954353,0.0262680549,0.0799845787,0.6027434718,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4050,Milos Raonic,Rafael Nadal,2017,32,32.0000000000,8.0000000000,105683.0000000000,104745.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,26.0177960000,3.0000000000,5450.0000000000,0.5170248597,3.4158607645,117.6804480494,0.5197560296,0.6290416165,0.7957055471,0.5259315752,0.1346545642,0.0299769498,0.0593998138,0.6283143921,185.0000000000,30.5845320000,9.0000000000,3300.0000000000,0.7404248208,3.4589378079,125.0381721376,0.4773511802,0.6974758564,0.7054776019,0.5583869160,0.0342382156,0.0174068160,0.0777054224,0.5838800162,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4052,Stanislas Wawrinka,Viktor Troicki,2017,32,32.0000000000,16.0000000000,104527.0000000000,104678.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,31.7672820000,4.0000000000,5315.0000000000,0.5275273308,3.5704134158,125.3403584512,0.5042434160,0.5744815088,0.7374749770,0.5362872317,0.0739954353,0.0262680549,0.0799845787,0.6027434718,193.0000000000,30.8939080000,29.0000000000,1385.0000000000,0.2933826680,3.3106465429,102.7082367001,0.5189668604,0.6136602671,0.6733074436,0.4172521053,0.0721464189,0.0262493102,0.1085335934,0.5183955521,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4053,David Ferrer,Bernard Tomic,2017,32,32.0000000000,32.0000000000,103970.0000000000,106071.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,34.7542760000,21.0000000000,1785.0000000000,0.5599482043,3.4724115618,120.5395983943,0.4905536984,0.6334077817,0.6878762463,0.5265620613,0.0315510680,0.0295195200,0.0864776620,0.5823598110,193.0000000000,24.1998630000,26.0000000000,1465.0000000000,0.4111583238,3.1280269572,87.4706478025,0.5077808220,0.6526001169,0.7141521516,0.4596235150,0.0654633893,0.0277064153,0.0921343308,0.5966732787,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4055,Novak Djokovic,Andy Murray,2017,32,32.0000000000,2.0000000000,104925.0000000000,104918.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,29.6180710000,2.0000000000,11780.0000000000,0.8041572117,3.5924367219,125.0755839423,0.4880270000,0.6484001060,0.7341830756,0.5647838921,0.0583946165,0.0237078546,0.0656323384,0.5770419945,190.0000000000,29.6372360000,1.0000000000,12410.0000000000,0.7351322459,3.6082861879,131.3176437346,0.4940658489,0.5963937723,0.7501809529,0.5247985290,0.0733800252,0.0262427767,0.0732151192,0.5549381347,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4056,Andy Murray,Tomas Berdych,2017,32,32.0000000000,4.0000000000,104918.0000000000,104607.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.6372360000,1.0000000000,12410.0000000000,0.7351322459,3.6082861879,131.3176437346,0.4940658489,0.5963937723,0.7501809529,0.5247985290,0.0733800252,0.0262427767,0.0732151192,0.5549381347,196.0000000000,31.2936340000,10.0000000000,3060.0000000000,0.5187617625,3.3981519186,112.9419962351,0.4997939766,0.5803799501,0.7528750799,0.5177543371,0.0822794254,0.0268684501,0.0729878005,0.5250024831,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4057,Tomas Berdych,Jo Wilfried Tsonga,2017,32,32.0000000000,8.0000000000,104607.0000000000,104542.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,31.2936340000,10.0000000000,3060.0000000000,0.5187617625,3.3981519186,112.9419962351,0.4997939766,0.5803799501,0.7528750799,0.5177543371,0.0822794254,0.0268684501,0.0729878005,0.5250024831,188.0000000000,31.7125260000,12.0000000000,2550.0000000000,0.4946489245,3.5257225037,117.1088313731,0.5153152602,0.6137312256,0.7544090166,0.5079345498,0.0922689033,0.0270097424,0.0755949962,0.5933040994,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4058,Stanislas Wawrinka,Steve Johnson,2017,46,128.0000000000,64.0000000000,104527.0000000000,105449.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,31.8056130000,4.0000000000,5155.0000000000,0.5268840610,3.5564127259,124.5957908304,0.5034611562,0.5756901416,0.7381805626,0.5362362697,0.0748856804,0.0263018372,0.0786142431,0.5878886279,188.0000000000,27.0636560000,30.0000000000,1390.0000000000,0.2053151497,3.3650121187,104.8242857507,0.5189574395,0.6005349814,0.6829907813,0.5400036223,0.0648747675,0.0294733994,0.0802985789,0.5560632947,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4060,Andy Murray,Sam Querrey,2017,46,128.0000000000,32.0000000000,104918.0000000000,105023.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.6755660000,1.0000000000,12560.0000000000,0.7316455632,3.5981441252,131.3945578325,0.4941291859,0.5966253680,0.7507208598,0.5237518863,0.0738841877,0.0262665611,0.0727736664,0.5534735775,198.0000000000,29.2785760000,32.0000000000,1355.0000000000,0.2704975169,3.1866470551,97.4920811631,0.5225951528,0.5796875379,0.7551421567,0.4711921295,0.1143279990,0.0356574703,0.0884521031,0.5522632278,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4061,Roger Federer,Tomas Berdych,2017,46,128.0000000000,32.0000000000,103819.0000000000,104607.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,35.4414790000,17.0000000000,1980.0000000000,0.7460448880,3.6224170577,113.3960458703,0.4872342213,0.6309094836,0.7739576879,0.5715295916,0.0859966101,0.0165014684,0.0558545596,0.5763650633,196.0000000000,31.3319640000,10.0000000000,3060.0000000000,0.5183569132,3.3904201361,112.6211799179,0.5005495084,0.5801755356,0.7522740618,0.5171639844,0.0819220761,0.0266055055,0.0731308830,0.5282483907,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4062,Jo Wilfried Tsonga,Jack Sock,2017,46,128.0000000000,32.0000000000,104542.0000000000,106058.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.7508560000,12.0000000000,2505.0000000000,0.4880612865,3.5185704621,116.7521916549,0.5134803057,0.6137327963,0.7548092529,0.5084545530,0.0924227915,0.0266630528,0.0753509444,0.5897812842,185.0000000000,24.3121150000,20.0000000000,1810.0000000000,0.5577164733,3.3879837499,113.8442559338,0.4939580268,0.5781058504,0.7388731013,0.5610997482,0.0756034134,0.0307000640,0.0616461895,0.5951166504,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4065,Milos Raonic,Gilles Simon,2017,46,128.0000000000,32.0000000000,105683.0000000000,104468.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,26.0561260000,3.0000000000,5290.0000000000,0.5164688518,3.4037509444,117.5546773856,0.5206220474,0.6267952097,0.7967371785,0.5243752364,0.1343175587,0.0301089437,0.0596529388,0.6295454967,183.0000000000,32.0547560000,25.0000000000,1585.0000000000,0.3861477195,3.3541282183,122.2276472136,0.5036353547,0.5719134454,0.6599079259,0.4954337509,0.0405682437,0.0258142336,0.1049166818,0.5443700351,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4066,David Goffin,Ivo Karlovic,2017,46,128.0000000000,32.0000000000,105676.0000000000,103333.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,163.0000000000,26.1108840000,11.0000000000,2750.0000000000,0.4308972841,3.1266670664,102.4019720075,0.4994255509,0.5795350120,0.7132008851,0.4689650671,0.0537263872,0.0385672363,0.0984649496,0.5934953360,208.0000000000,37.8836400000,21.0000000000,1795.0000000000,0.3598903685,3.1849192689,103.2201703382,0.5392151067,0.6679941930,0.8044750558,0.5451051733,0.1830580043,0.0328284073,0.0511689188,0.5668660394,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4067,Grigor Dimitrov,Richard Gasquet,2017,46,128.0000000000,32.0000000000,105777.0000000000,104755.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.6728270000,15.0000000000,2135.0000000000,0.4829747319,3.2421050514,116.2659718635,0.5039110955,0.6246813050,0.7181903450,0.4888204968,0.0682626571,0.0344449465,0.0843462243,0.5712525546,185.0000000000,30.5817930000,18.0000000000,1885.0000000000,0.3999076575,3.4062250632,105.3318174825,0.4937109050,0.6263318745,0.6927781826,0.5136625003,0.0495404887,0.0262055420,0.0912338607,0.4989401104,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4068,Roger Federer,Kei Nishikori,2017,46,128.0000000000,16.0000000000,103819.0000000000,105453.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,35.4414790000,17.0000000000,1980.0000000000,0.7460448880,3.6224170577,113.3960458703,0.4872342213,0.6309094836,0.7739576879,0.5715295916,0.0859966101,0.0165014684,0.0558545596,0.5763650633,178.0000000000,27.0499670000,5.0000000000,5010.0000000000,0.5220851870,3.4175209692,116.7705996773,0.4855800993,0.6142108117,0.6973391231,0.5130855515,0.0346207812,0.0286608325,0.0865101549,0.5885536826,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4069,Rafael Nadal,Gael Monfils,2017,46,128.0000000000,16.0000000000,104745.0000000000,104792.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,30.6228620000,9.0000000000,3195.0000000000,0.7338031181,3.4547400267,125.1628874003,0.4768248674,0.6977327278,0.7048763006,0.5588145686,0.0343352949,0.0172531061,0.0774511121,0.5831705813,193.0000000000,30.3764530000,6.0000000000,3625.0000000000,0.4678241361,3.3472514278,113.2036956268,0.5149395622,0.6192398700,0.7120298664,0.4765484221,0.0807614588,0.0352439946,0.0836750559,0.5185803881,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4072,Stanislas Wawrinka,Jo Wilfried Tsonga,2017,46,128.0000000000,8.0000000000,104527.0000000000,104542.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,31.8056130000,4.0000000000,5155.0000000000,0.5268840610,3.5564127259,124.5957908304,0.5034611562,0.5756901416,0.7381805626,0.5362362697,0.0748856804,0.0263018372,0.0786142431,0.5878886279,188.0000000000,31.7508560000,12.0000000000,2505.0000000000,0.4880612865,3.5185704621,116.7521916549,0.5134803057,0.6137327963,0.7548092529,0.5084545530,0.0924227915,0.0266630528,0.0753509444,0.5897812842,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4073,Rafael Nadal,Milos Raonic,2017,46,128.0000000000,8.0000000000,104745.0000000000,105683.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,30.6228620000,9.0000000000,3195.0000000000,0.7338031181,3.4547400267,125.1628874003,0.4768248674,0.6977327278,0.7048763006,0.5588145686,0.0343352949,0.0172531061,0.0774511121,0.5831705813,196.0000000000,26.0561260000,3.0000000000,5290.0000000000,0.5164688518,3.4037509444,117.5546773856,0.5206220474,0.6267952097,0.7967371785,0.5243752364,0.1343175587,0.0301089437,0.0596529388,0.6295454967,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4074,Grigor Dimitrov,David Goffin,2017,46,128.0000000000,8.0000000000,105777.0000000000,105676.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.6728270000,15.0000000000,2135.0000000000,0.4829747319,3.2421050514,116.2659718635,0.5039110955,0.6246813050,0.7181903450,0.4888204968,0.0682626571,0.0344449465,0.0843462243,0.5712525546,163.0000000000,26.1108840000,11.0000000000,2750.0000000000,0.4308972841,3.1266670664,102.4019720075,0.4994255509,0.5795350120,0.7132008851,0.4689650671,0.0537263872,0.0385672363,0.0984649496,0.5934953360,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4075,Roger Federer,Stanislas Wawrinka,2017,46,128.0000000000,4.0000000000,103819.0000000000,104527.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,35.4414790000,17.0000000000,1980.0000000000,0.7460448880,3.6224170577,113.3960458703,0.4872342213,0.6309094836,0.7739576879,0.5715295916,0.0859966101,0.0165014684,0.0558545596,0.5763650633,183.0000000000,31.8056130000,4.0000000000,5155.0000000000,0.5268840610,3.5564127259,124.5957908304,0.5034611562,0.5756901416,0.7381805626,0.5362362697,0.0748856804,0.0263018372,0.0786142431,0.5878886279,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4076,Rafael Nadal,Grigor Dimitrov,2017,46,128.0000000000,4.0000000000,104745.0000000000,105777.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,30.6228620000,9.0000000000,3195.0000000000,0.7338031181,3.4547400267,125.1628874003,0.4768248674,0.6977327278,0.7048763006,0.5588145686,0.0343352949,0.0172531061,0.0774511121,0.5831705813,188.0000000000,25.6728270000,15.0000000000,2135.0000000000,0.4829747319,3.2421050514,116.2659718635,0.5039110955,0.6246813050,0.7181903450,0.4888204968,0.0682626571,0.0344449465,0.0843462243,0.5712525546,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4077,Roger Federer,Rafael Nadal,2017,46,128.0000000000,2.0000000000,103819.0000000000,104745.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,185.0000000000,35.4414790000,17.0000000000,1980.0000000000,0.7460448880,3.6224170577,113.3960458703,0.4872342213,0.6309094836,0.7739576879,0.5715295916,0.0859966101,0.0165014684,0.0558545596,0.5763650633,185.0000000000,30.6228620000,9.0000000000,3195.0000000000,0.7338031181,3.4547400267,125.1628874003,0.4768248674,0.6977327278,0.7048763006,0.5588145686,0.0343352949,0.0172531061,0.0774511121,0.5831705813,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4080,Grigor Dimitrov,David Goffin,2017,66,32.0000000000,2.0000000000,105777.0000000000,105676.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,25.7303220000,13.0000000000,2765.0000000000,0.4935238992,3.3404232184,120.0343423229,0.5051329158,0.6279218184,0.7205567780,0.4851716566,0.0694723397,0.0343381758,0.0842698617,0.5815532797,163.0000000000,26.1683790000,11.0000000000,2930.0000000000,0.4546429825,3.3202658406,105.0468495644,0.4959223640,0.5756207543,0.7202927112,0.4779285816,0.0553274543,0.0375065942,0.0955761429,0.5685581351,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4081,David Goffin,Roberto Bautista Agut,2017,66,32.0000000000,4.0000000000,105676.0000000000,105138.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,163.0000000000,26.1683790000,11.0000000000,2930.0000000000,0.4546429825,3.3202658406,105.0468495644,0.4959223640,0.5756207543,0.7202927112,0.4779285816,0.0553274543,0.0375065942,0.0955761429,0.5685581351,183.0000000000,28.8158800000,16.0000000000,2190.0000000000,0.5000000000,5.0000000000,206.5000000000,0.5115735000,0.6376655000,0.6483705000,0.5323890000,0.0451640000,0.0273065000,0.1179370000,0.7187500000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4084,Jo Wilfried Tsonga,David Goffin,2017,73,32.0000000000,2.0000000000,104542.0000000000,105676.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.8275150000,14.0000000000,2730.0000000000,0.4826745380,3.5511054209,118.5549578489,0.5123485586,0.6119221064,0.7553165412,0.5071528406,0.0922276953,0.0271412159,0.0741704652,0.5815516117,163.0000000000,26.1875440000,11.0000000000,3035.0000000000,0.4591825132,3.3011244130,106.7218255287,0.4947453679,0.5730928255,0.7167822700,0.4734154784,0.0554747443,0.0385008363,0.0959666675,0.5583935265,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4085,Jo Wilfried Tsonga,Tomas Berdych,2017,73,32.0000000000,4.0000000000,104542.0000000000,104607.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.8275150000,14.0000000000,2730.0000000000,0.4826745380,3.5511054209,118.5549578489,0.5123485586,0.6119221064,0.7553165412,0.5071528406,0.0922276953,0.0271412159,0.0741704652,0.5815516117,196.0000000000,31.4086250000,13.0000000000,2790.0000000000,0.5143965867,3.4062480755,112.3913360694,0.5010332977,0.5806867520,0.7532209609,0.5150968311,0.0824075936,0.0266350674,0.0729555418,0.5247668819,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4086,Jo Wilfried Tsonga,Marin Cilic,2017,73,32.0000000000,8.0000000000,104542.0000000000,105227.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.8275150000,14.0000000000,2730.0000000000,0.4826745380,3.5511054209,118.5549578489,0.5123485586,0.6119221064,0.7553165412,0.5071528406,0.0922276953,0.0271412159,0.0741704652,0.5815516117,198.0000000000,28.3778230000,7.0000000000,3470.0000000000,0.4655378340,3.4044220222,117.3691796274,0.5037164797,0.5524995826,0.7376465109,0.5100553654,0.0821786170,0.0304020072,0.0822143682,0.5883038074,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4087,David Goffin,Grigor Dimitrov,2017,73,32.0000000000,8.0000000000,105676.0000000000,105777.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,163.0000000000,26.1875440000,11.0000000000,3035.0000000000,0.4591825132,3.3011244130,106.7218255287,0.4947453679,0.5730928255,0.7167822700,0.4734154784,0.0554747443,0.0385008363,0.0959666675,0.5583935265,188.0000000000,25.7494870000,12.0000000000,2925.0000000000,0.5029561196,3.3344475259,119.6460815008,0.5068308494,0.6289380581,0.7203106186,0.4817206819,0.0699566548,0.0352967707,0.0846621611,0.5831069980,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4089,Tomas Berdych,Richard Gasquet,2017,73,32.0000000000,16.0000000000,104607.0000000000,104755.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,31.4086250000,13.0000000000,2790.0000000000,0.5143965867,3.4062480755,112.3913360694,0.5010332977,0.5806867520,0.7532209609,0.5150968311,0.0824075936,0.0266350674,0.0729555418,0.5247668819,185.0000000000,30.6584530000,19.0000000000,1875.0000000000,0.3876638787,3.4251685554,105.3762437994,0.4921003012,0.6256608208,0.6918342713,0.5124406172,0.0493045769,0.0262664395,0.0907524316,0.4953994000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4092,Jack Sock,Steve Johnson,2017,80,32.0000000000,8.0000000000,106058.0000000000,105449.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.4079400000,21.0000000000,1855.0000000000,0.5262857191,3.4948538256,120.5221414267,0.4938400256,0.5771437784,0.7401336402,0.5564309385,0.0732625250,0.0304244434,0.0616715036,0.6023358539,188.0000000000,27.1594790000,26.0000000000,1370.0000000000,0.1781139769,3.5343312078,105.3424039123,0.5151926112,0.6112476753,0.6812227345,0.5369228210,0.0644240996,0.0265178275,0.0843307934,0.5704406335,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
4096,Richard Gasquet,Gael Monfils,2017,80,32.0000000000,8.0000000000,104755.0000000000,104792.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.6776180000,19.0000000000,1875.0000000000,0.3815142409,3.4184842758,104.9679747693,0.4919649934,0.6263077461,0.6892316906,0.5126518543,0.0490592491,0.0261150271,0.0907085554,0.4907894274,193.0000000000,30.4722790000,12.0000000000,3145.0000000000,0.4577535021,3.3820484784,114.3299523067,0.5164845029,0.6190414386,0.7106003083,0.4760330483,0.0811827818,0.0359512823,0.0847460086,0.5193065618,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
