,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
3780,Paul Henri Mathieu,David Ferrer,2007,205,128.0000000000,64.0000000000,103908.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.4483220000,39.0000000000,825.0000000000,0.4877787717,5.0000000000,175.8814941461,0.4932796766,0.5825789703,0.6891855019,0.5319420699,0.0427888103,0.0279962667,0.0894089608,0.6102918494,175.0000000000,25.2292960000,15.0000000000,1725.0000000000,0.5572583769,5.0000000000,155.8517469754,0.4921353984,0.6461059672,0.6518757930,0.5099789038,0.0302711375,0.0291639523,0.0929380420,0.5486464364,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3781,Richard Gasquet,Nicolas Mahut,2007,205,128.0000000000,64.0000000000,104755.0000000000,103917.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,21.0184800000,14.0000000000,1775.0000000000,0.5260282038,5.0000000000,134.9326724840,0.4992925557,0.6656336425,0.6844509313,0.5101419165,0.0544056786,0.0258697661,0.0949935760,0.6403095443,190.0000000000,25.4236810000,77.0000000000,516.0000000000,0.5009563224,5.0000000000,147.4420337092,0.5299840343,0.6063892686,0.7106520471,0.4991889978,0.0861831108,0.0425896881,0.0803601064,0.7266044716,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3782,Feliciano Lopez,Tim Henman,2007,205,128.0000000000,64.0000000000,103852.0000000000,102450.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,25.7604390000,78.0000000000,516.0000000000,0.4748377032,5.0000000000,146.0183779155,0.5071922991,0.5854336519,0.7598536064,0.4929596636,0.0944555711,0.0343779067,0.0833567288,0.6192290863,185.0000000000,32.7994540000,74.0000000000,535.0000000000,0.5741148212,5.0000000000,158.2372377901,0.4919716668,0.6064081681,0.7151862316,0.5042589399,0.0494331661,0.0371203300,0.0829186258,0.5751740419,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3784,Gael Monfils,Kristof Vliegen,2007,205,128.0000000000,64.0000000000,104792.0000000000,104019.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,20.8131430000,73.0000000000,537.0000000000,0.4974751847,5.0000000000,168.2896144784,0.5099157962,0.5728703821,0.7099267077,0.5209193575,0.0815360708,0.0327787925,0.0864460245,0.5830854378,193.0000000000,25.0075280000,76.0000000000,519.0000000000,0.4159628931,5.0000000000,141.6740285660,0.5012096901,0.6570421575,0.7115919681,0.4792204715,0.0731526456,0.0236010827,0.0962141712,0.6345942686,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3787,Guillermo Canas,Max Mirnyi,2007,205,128.0000000000,64.0000000000,103084.0000000000,103018.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,29.5797410000,17.0000000000,1537.0000000000,0.6205837130,5.0000000000,163.5149089924,0.4869359147,0.5775741019,0.7124209118,0.5264315187,0.0494901784,0.0279468121,0.0851565051,0.6099441834,196.0000000000,29.9685150000,57.0000000000,598.0000000000,0.4837025112,5.0000000000,148.5587996061,0.5115595131,0.6297888995,0.7609046727,0.5244615795,0.1040784644,0.0375347537,0.0727936888,0.6148026287,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3788,Novak Djokovic,Amer Delic,2007,205,128.0000000000,64.0000000000,104925.0000000000,104025.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,20.0930860000,5.0000000000,3010.0000000000,0.6684176319,5.0000000000,145.4651977042,0.5035214550,0.6756334893,0.7032205058,0.5239469290,0.0596670815,0.0275175707,0.0731628598,0.5912630540,196.0000000000,24.9856260000,67.0000000000,560.0000000000,0.3333333333,5.0000000000,110.0000000000,0.5032586667,0.5239953333,0.7188863333,0.4684973333,0.0809130000,0.0243046667,0.0888340000,0.5257936667,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3789,Tomas Berdych,Michael Llodra,2007,205,128.0000000000,64.0000000000,104607.0000000000,103566.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,21.7686520000,11.0000000000,1945.0000000000,0.6056240400,5.0000000000,123.3458775770,0.5016688294,0.5782468210,0.7479900238,0.5087462002,0.0853753679,0.0284349948,0.0789875839,0.5071869287,190.0000000000,27.1019860000,68.0000000000,554.0000000000,0.3148542326,5.0000000000,132.3840506910,0.5197540460,0.6210467219,0.6885209276,0.4886394676,0.0662319539,0.0315513195,0.0844411521,0.5914051377,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3790,Hyung Taik Lee,Agustin Calleri,2007,205,128.0000000000,64.0000000000,102703.0000000000,102860.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,31.4743330000,51.0000000000,686.0000000000,0.2955756181,5.0000000000,145.4896175032,0.4844681718,0.6300480704,0.6427932829,0.4680532001,0.0374807103,0.0286857166,0.1037760913,0.5163186530,183.0000000000,30.7761800000,29.0000000000,960.0000000000,0.2493233181,5.0000000000,175.4748854247,0.5068476656,0.5554266531,0.7313224653,0.4896189385,0.0700657348,0.0438099371,0.0908710610,0.5564640944,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3791,Mikhail Youzhny,Gilles Simon,2007,205,128.0000000000,64.0000000000,104022.0000000000,104468.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,24.9993150000,13.0000000000,1800.0000000000,0.6016961816,5.0000000000,141.1140693486,0.4858635601,0.5838170242,0.7168589209,0.5405897665,0.0531377137,0.0272761315,0.0780461873,0.5443452004,183.0000000000,22.4914440000,55.0000000000,625.0000000000,0.3352200984,5.0000000000,132.3076727926,0.5129669247,0.5948226894,0.6210658706,0.4303195462,0.0406895859,0.0238105969,0.1241958667,0.5464966240,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3792,Jarkko Nieminen,Florian Mayer,2007,205,128.0000000000,64.0000000000,103813.0000000000,104252.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,25.9219700000,21.0000000000,1300.0000000000,0.4881636733,5.0000000000,149.9701774702,0.4945915347,0.6255901585,0.6762440867,0.5262067554,0.0352100354,0.0256886238,0.1017387211,0.6474970691,190.0000000000,23.7207390000,37.0000000000,853.0000000000,0.4364053178,5.0000000000,109.4509640935,0.4934728040,0.6101565785,0.6491597047,0.4833480406,0.0498058548,0.0253796543,0.0917989697,0.4813596564,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3793,Robin Soderling,Sebastien Grosjean,2007,205,128.0000000000,64.0000000000,104417.0000000000,103206.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,22.8610530000,28.0000000000,965.0000000000,0.2993816746,5.0000000000,141.7393744245,0.5063245392,0.5978180596,0.7028057856,0.4742189583,0.0594993366,0.0373178834,0.0908663317,0.5900582480,175.0000000000,29.0732380000,62.0000000000,573.0000000000,0.6760482677,5.0000000000,152.9080272417,0.4922533277,0.5468342404,0.7487071817,0.5343713751,0.0701745684,0.0192232084,0.0808280255,0.5843198205,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3795,Roger Federer,Marat Safin,2007,205,128.0000000000,32.0000000000,103819.0000000000,103498.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.8781660000,1.0000000000,7290.0000000000,0.8866314666,5.0000000000,126.4827997631,0.4929875634,0.6194548291,0.7672306981,0.5830101111,0.0860502729,0.0196429665,0.0535221086,0.6066732029,193.0000000000,27.4086250000,24.0000000000,1125.0000000000,0.6870848711,5.0000000000,159.4174486315,0.4970226974,0.5700432558,0.7610130887,0.5297462447,0.0987094684,0.0198619106,0.0725008900,0.5868332405,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3796,Tommy Haas,Dmitry Tursunov,2007,205,128.0000000000,32.0000000000,103163.0000000000,104098.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,29.2265570000,10.0000000000,1960.0000000000,0.6642561802,5.0000000000,144.8195900516,0.4953471507,0.5851401883,0.7433012573,0.5252586377,0.0778406108,0.0395702528,0.0780120363,0.5549228116,185.0000000000,24.5338800000,23.0000000000,1155.0000000000,0.5216481374,5.0000000000,154.3295186569,0.5133079975,0.5676717556,0.7463846048,0.5034092961,0.0756544707,0.0418285963,0.0756763838,0.5681070723,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3797,Juan Carlos Ferrero,James Blake,2007,205,128.0000000000,32.0000000000,103507.0000000000,103484.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.3648190000,18.0000000000,1330.0000000000,0.6247409656,5.0000000000,148.6532679950,0.4777296513,0.6260371044,0.6976262702,0.5460681435,0.0513349907,0.0249030150,0.0798366793,0.5674655649,185.0000000000,27.4907610000,9.0000000000,2075.0000000000,0.5897737996,5.0000000000,135.2908709947,0.4992769122,0.5970340222,0.7238121000,0.5409373596,0.0605492694,0.0297882275,0.0801267459,0.5813216012,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3798,Janko Tipsarevic,Fernando Gonzalez,2007,205,128.0000000000,32.0000000000,104386.0000000000,103602.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,23.0061610000,64.0000000000,566.0000000000,0.2179658987,5.0000000000,160.6085378733,0.4935823711,0.5506025324,0.6352949187,0.5030711193,0.0540479631,0.0247146371,0.0926906814,0.4394836400,183.0000000000,26.9048600000,6.0000000000,2780.0000000000,0.6170942870,5.0000000000,138.5624612553,0.5019871437,0.6259569470,0.7460146741,0.5314037657,0.0849687754,0.0357595049,0.0653595339,0.6183239085,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3799,Andy Roddick,Fernando Verdasco,2007,205,128.0000000000,32.0000000000,104053.0000000000,104269.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,24.8186170000,3.0000000000,3055.0000000000,0.7362509638,5.0000000000,127.5266166297,0.4963057838,0.6478385981,0.7963634048,0.5604490412,0.1211139040,0.0200801173,0.0536697745,0.6519391657,188.0000000000,23.6084860000,41.0000000000,805.0000000000,0.5336387177,5.0000000000,154.3111720153,0.5001305038,0.6770457609,0.6837865516,0.5398558655,0.0507178806,0.0417993397,0.0919736368,0.6475287638,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3800,Paul Henri Mathieu,Ivan Ljubicic,2007,205,128.0000000000,32.0000000000,103908.0000000000,103344.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.4483220000,39.0000000000,825.0000000000,0.4877787717,5.0000000000,175.8814941461,0.4932796766,0.5825789703,0.6891855019,0.5319420699,0.0427888103,0.0279962667,0.0894089608,0.6102918494,193.0000000000,28.2683090000,12.0000000000,1940.0000000000,0.5196324149,5.0000000000,164.0691555031,0.5127310174,0.5855582184,0.7494700202,0.5431295943,0.1096974727,0.0256567390,0.0639378082,0.6424386457,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3801,Nikolay Davydenko,Gael Monfils,2007,205,128.0000000000,32.0000000000,103786.0000000000,104792.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,26.0616020000,4.0000000000,3040.0000000000,0.6640143956,5.0000000000,151.4780387999,0.4892422607,0.6766756385,0.6910069930,0.5352184513,0.0392995007,0.0297616751,0.0831358300,0.5868712959,193.0000000000,20.8131430000,73.0000000000,537.0000000000,0.4974751847,5.0000000000,168.2896144784,0.5099157962,0.5728703821,0.7099267077,0.5209193575,0.0815360708,0.0327787925,0.0864460245,0.5830854378,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3802,Marcos Baghdatis,David Nalbandian,2007,205,128.0000000000,32.0000000000,104571.0000000000,103900.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,22.0205350000,16.0000000000,1570.0000000000,0.6687519620,5.0000000000,151.4853082710,0.5044547568,0.5201421898,0.7558902141,0.5298569351,0.0703336411,0.0305874349,0.0769677286,0.5119423607,180.0000000000,25.4784390000,25.0000000000,1115.0000000000,0.7130581415,5.0000000000,164.3696512758,0.4845210159,0.6082158392,0.6886959742,0.5337690980,0.0361239043,0.0342930142,0.0863056671,0.6186972322,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3803,Lleyton Hewitt,Guillermo Canas,2007,205,128.0000000000,32.0000000000,103720.0000000000,103084.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,26.3299100000,19.0000000000,1330.0000000000,0.7574413408,5.0000000000,149.9065244317,0.4960888191,0.5536063654,0.7517886387,0.5325183778,0.0775285227,0.0382323171,0.0779148048,0.6159130706,185.0000000000,29.5797410000,17.0000000000,1537.0000000000,0.6205837130,5.0000000000,163.5149089924,0.4869359147,0.5775741019,0.7124209118,0.5264315187,0.0494901784,0.0279468121,0.0851565051,0.6099441834,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3804,Tomas Berdych,Hyung Taik Lee,2007,205,128.0000000000,32.0000000000,104607.0000000000,102703.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,21.7686520000,11.0000000000,1945.0000000000,0.6056240400,5.0000000000,123.3458775770,0.5016688294,0.5782468210,0.7479900238,0.5087462002,0.0853753679,0.0284349948,0.0789875839,0.5071869287,180.0000000000,31.4743330000,51.0000000000,686.0000000000,0.2955756181,5.0000000000,145.4896175032,0.4844681718,0.6300480704,0.6427932829,0.4680532001,0.0374807103,0.0286857166,0.1037760913,0.5163186530,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3805,Mikhail Youzhny,Jarkko Nieminen,2007,205,128.0000000000,32.0000000000,104022.0000000000,103813.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,183.0000000000,24.9993150000,13.0000000000,1800.0000000000,0.6016961816,5.0000000000,141.1140693486,0.4858635601,0.5838170242,0.7168589209,0.5405897665,0.0531377137,0.0272761315,0.0780461873,0.5443452004,185.0000000000,25.9219700000,21.0000000000,1300.0000000000,0.4881636733,5.0000000000,149.9701774702,0.4945915347,0.6255901585,0.6762440867,0.5262067554,0.0352100354,0.0256886238,0.1017387211,0.6474970691,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3806,Rafael Nadal,Robin Soderling,2007,205,128.0000000000,32.0000000000,104745.0000000000,104417.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,21.0595470000,2.0000000000,5225.0000000000,0.8054333530,5.0000000000,156.6930150270,0.4691068919,0.7039398364,0.7165632244,0.5484975097,0.0361719395,0.0184445543,0.0741370232,0.5763742563,193.0000000000,22.8610530000,28.0000000000,965.0000000000,0.2993816746,5.0000000000,141.7393744245,0.5063245392,0.5978180596,0.7028057856,0.4742189583,0.0594993366,0.0373178834,0.0908663317,0.5900582480,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3807,Juan Carlos Ferrero,Janko Tipsarevic,2007,205,128.0000000000,16.0000000000,103507.0000000000,104386.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.3648190000,18.0000000000,1330.0000000000,0.6247409656,5.0000000000,148.6532679950,0.4777296513,0.6260371044,0.6976262702,0.5460681435,0.0513349907,0.0249030150,0.0798366793,0.5674655649,180.0000000000,23.0061610000,64.0000000000,566.0000000000,0.2179658987,5.0000000000,160.6085378733,0.4935823711,0.5506025324,0.6352949187,0.5030711193,0.0540479631,0.0247146371,0.0926906814,0.4394836400,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3808,Andy Roddick,Paul Henri Mathieu,2007,205,128.0000000000,16.0000000000,104053.0000000000,103908.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,24.8186170000,3.0000000000,3055.0000000000,0.7362509638,5.0000000000,127.5266166297,0.4963057838,0.6478385981,0.7963634048,0.5604490412,0.1211139040,0.0200801173,0.0536697745,0.6519391657,185.0000000000,25.4483220000,39.0000000000,825.0000000000,0.4877787717,5.0000000000,175.8814941461,0.4932796766,0.5825789703,0.6891855019,0.5319420699,0.0427888103,0.0279962667,0.0894089608,0.6102918494,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3809,Marcos Baghdatis,Nikolay Davydenko,2007,205,128.0000000000,16.0000000000,104571.0000000000,103786.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,22.0205350000,16.0000000000,1570.0000000000,0.6687519620,5.0000000000,151.4853082710,0.5044547568,0.5201421898,0.7558902141,0.5298569351,0.0703336411,0.0305874349,0.0769677286,0.5119423607,178.0000000000,26.0616020000,4.0000000000,3040.0000000000,0.6640143956,5.0000000000,151.4780387999,0.4892422607,0.6766756385,0.6910069930,0.5352184513,0.0392995007,0.0297616751,0.0831358300,0.5868712959,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3810,Novak Djokovic,Lleyton Hewitt,2007,205,128.0000000000,16.0000000000,104925.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,20.0930860000,5.0000000000,3010.0000000000,0.6684176319,5.0000000000,145.4651977042,0.5035214550,0.6756334893,0.7032205058,0.5239469290,0.0596670815,0.0275175707,0.0731628598,0.5912630540,180.0000000000,26.3299100000,19.0000000000,1330.0000000000,0.7574413408,5.0000000000,149.9065244317,0.4960888191,0.5536063654,0.7517886387,0.5325183778,0.0775285227,0.0382323171,0.0779148048,0.6159130706,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3811,Tomas Berdych,Jonas Bjorkman,2007,205,128.0000000000,16.0000000000,104607.0000000000,102035.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,21.7686520000,11.0000000000,1945.0000000000,0.6056240400,5.0000000000,123.3458775770,0.5016688294,0.5782468210,0.7479900238,0.5087462002,0.0853753679,0.0284349948,0.0789875839,0.5071869287,183.0000000000,35.2553060000,35.0000000000,910.0000000000,0.5450413688,5.0000000000,146.8188642509,0.4953220578,0.5974501117,0.6864005036,0.4989348462,0.0425815280,0.0334170843,0.0916670843,0.6144068922,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3812,Rafael Nadal,Mikhail Youzhny,2007,205,128.0000000000,16.0000000000,104745.0000000000,104022.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,21.0595470000,2.0000000000,5225.0000000000,0.8054333530,5.0000000000,156.6930150270,0.4691068919,0.7039398364,0.7165632244,0.5484975097,0.0361719395,0.0184445543,0.0741370232,0.5763742563,183.0000000000,24.9993150000,13.0000000000,1800.0000000000,0.6016961816,5.0000000000,141.1140693486,0.4858635601,0.5838170242,0.7168589209,0.5405897665,0.0531377137,0.0272761315,0.0780461873,0.5443452004,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3813,Roger Federer,Juan Carlos Ferrero,2007,205,128.0000000000,8.0000000000,103819.0000000000,103507.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.8781660000,1.0000000000,7290.0000000000,0.8866314666,5.0000000000,126.4827997631,0.4929875634,0.6194548291,0.7672306981,0.5830101111,0.0860502729,0.0196429665,0.0535221086,0.6066732029,183.0000000000,27.3648190000,18.0000000000,1330.0000000000,0.6247409656,5.0000000000,148.6532679950,0.4777296513,0.6260371044,0.6976262702,0.5460681435,0.0513349907,0.0249030150,0.0798366793,0.5674655649,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3814,Richard Gasquet,Andy Roddick,2007,205,128.0000000000,8.0000000000,104755.0000000000,104053.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,21.0184800000,14.0000000000,1775.0000000000,0.5260282038,5.0000000000,134.9326724840,0.4992925557,0.6656336425,0.6844509313,0.5101419165,0.0544056786,0.0258697661,0.0949935760,0.6403095443,188.0000000000,24.8186170000,3.0000000000,3055.0000000000,0.7362509638,5.0000000000,127.5266166297,0.4963057838,0.6478385981,0.7963634048,0.5604490412,0.1211139040,0.0200801173,0.0536697745,0.6519391657,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3815,Novak Djokovic,Marcos Baghdatis,2007,205,128.0000000000,8.0000000000,104925.0000000000,104571.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,20.0930860000,5.0000000000,3010.0000000000,0.6684176319,5.0000000000,145.4651977042,0.5035214550,0.6756334893,0.7032205058,0.5239469290,0.0596670815,0.0275175707,0.0731628598,0.5912630540,183.0000000000,22.0205350000,16.0000000000,1570.0000000000,0.6687519620,5.0000000000,151.4853082710,0.5044547568,0.5201421898,0.7558902141,0.5298569351,0.0703336411,0.0305874349,0.0769677286,0.5119423607,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3816,Rafael Nadal,Tomas Berdych,2007,205,128.0000000000,8.0000000000,104745.0000000000,104607.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,21.0595470000,2.0000000000,5225.0000000000,0.8054333530,5.0000000000,156.6930150270,0.4691068919,0.7039398364,0.7165632244,0.5484975097,0.0361719395,0.0184445543,0.0741370232,0.5763742563,196.0000000000,21.7686520000,11.0000000000,1945.0000000000,0.6056240400,5.0000000000,123.3458775770,0.5016688294,0.5782468210,0.7479900238,0.5087462002,0.0853753679,0.0284349948,0.0789875839,0.5071869287,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3817,Roger Federer,Richard Gasquet,2007,205,128.0000000000,4.0000000000,103819.0000000000,104755.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.8781660000,1.0000000000,7290.0000000000,0.8866314666,5.0000000000,126.4827997631,0.4929875634,0.6194548291,0.7672306981,0.5830101111,0.0860502729,0.0196429665,0.0535221086,0.6066732029,185.0000000000,21.0184800000,14.0000000000,1775.0000000000,0.5260282038,5.0000000000,134.9326724840,0.4992925557,0.6656336425,0.6844509313,0.5101419165,0.0544056786,0.0258697661,0.0949935760,0.6403095443,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3818,Rafael Nadal,Novak Djokovic,2007,205,128.0000000000,4.0000000000,104745.0000000000,104925.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,21.0595470000,2.0000000000,5225.0000000000,0.8054333530,5.0000000000,156.6930150270,0.4691068919,0.7039398364,0.7165632244,0.5484975097,0.0361719395,0.0184445543,0.0741370232,0.5763742563,188.0000000000,20.0930860000,5.0000000000,3010.0000000000,0.6684176319,5.0000000000,145.4651977042,0.5035214550,0.6756334893,0.7032205058,0.5239469290,0.0596670815,0.0275175707,0.0731628598,0.5912630540,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3819,Roger Federer,Rafael Nadal,2007,205,128.0000000000,2.0000000000,103819.0000000000,104745.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,185.0000000000,25.8781660000,1.0000000000,7290.0000000000,0.8866314666,5.0000000000,126.4827997631,0.4929875634,0.6194548291,0.7672306981,0.5830101111,0.0860502729,0.0196429665,0.0535221086,0.6066732029,185.0000000000,21.0595470000,2.0000000000,5225.0000000000,0.8054333530,5.0000000000,156.6930150270,0.4691068919,0.7039398364,0.7165632244,0.5484975097,0.0361719395,0.0184445543,0.0741370232,0.5763742563,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
3820,Roger Federer,Bjorn Phau,2007,45,128.0000000000,128.0000000000,103819.0000000000,103451.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,25.4373720000,1.0000000000,8120.0000000000,0.8789743343,5.0000000000,126.6394777443,0.4981002147,0.6245076660,0.7669426269,0.5769431799,0.0887671101,0.0212381965,0.0531723451,0.6443603529,175.0000000000,27.2826820000,82.0000000000,483.0000000000,0.1392705362,5.0000000000,142.6040955748,0.5328005553,0.5169673167,0.5931186770,0.4429078308,0.0333588885,0.0452763388,0.1470116179,0.5343101095,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
3822,Mikhail Youzhny,Jan Hernych,2007,45,128.0000000000,128.0000000000,104022.0000000000,103401.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,24.5585210000,25.0000000000,1075.0000000000,0.5902197176,5.0000000000,141.3496828747,0.4824194111,0.5902232724,0.7112204448,0.5501830206,0.0510976611,0.0290442187,0.0802321157,0.5273551802,190.0000000000,27.5263520000,75.0000000000,511.0000000000,0.2748107961,5.0000000000,138.9798731750,0.4772455170,0.6729651536,0.6089173250,0.4882844472,0.0264935266,0.0202583409,0.1138778348,0.4856369435,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
3824,Novak Djokovic,Nicolas Massu,2007,45,128.0000000000,128.0000000000,104925.0000000000,103454.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,19.6522920000,15.0000000000,1530.0000000000,0.6671420593,5.0000000000,152.4859159648,0.5017270419,0.6666723798,0.7161896604,0.5168693590,0.0526278261,0.0361397399,0.0751990629,0.5508696189,183.0000000000,27.2662560000,43.0000000000,825.0000000000,0.3967716729,5.0000000000,166.2137133354,0.5090605577,0.5727201711,0.6849203650,0.4595459011,0.0504563655,0.0410700651,0.1102542131,0.6144612981,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
3825,Marcos Baghdatis,Rainer Schuettler,2007,45,128.0000000000,128.0000000000,104571.0000000000,102783.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,21.5797410000,11.0000000000,1880.0000000000,0.6093997646,5.0000000000,166.3236093247,0.5010295067,0.5458548574,0.7369781583,0.5254535517,0.0696429501,0.0244191230,0.0794237940,0.5289380429,180.0000000000,30.7241610000,100.0000000000,425.0000000000,0.4679912378,5.0000000000,138.0673438178,0.4994707978,0.5970876240,0.6710350485,0.5171133863,0.0372265187,0.0334065020,0.0930743237,0.5447914365,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
