,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,height_diff,age_diff,rank_diff,rank_points_diff,Win%_diff,bestof_diff,minutes_diff,svpt%_diff,1st_serve%_diff,1st_serve_won%_diff,2nd_serve_won%_diff,ace%_diff,df%_diff,bp_faced%_diff,bp_saved%_diff,Same_handedness,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
2095,Fernando Gonzalez,Michael Llodra,2005,173,128.0000000000,128.0000000000,103602.0000000000,103566.0000000000,0.0000000000,0.0000000000,-0.7357115328,-0.0524050951,-0.6247240225,0.1456645227,0.8999258421,0.0032693199,0.5067676241,0.0480766909,-0.1025389062,0.3149983307,0.3577772748,0.0077025394,0.9040259233,-0.1818026932,-0.1632825453,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2096,Alberto Martin,Carlos Moya,2005,173,128.0000000000,128.0000000000,103252.0000000000,102845.0000000000,0.0000000000,0.0000000000,-1.5859290397,-0.4442815966,0.9925075118,-0.2583536072,-1.1184297198,0.0032693199,-0.8521767624,0.4898158271,1.0522863625,-1.6317317749,-1.2866151927,-1.1942818055,1.1698351097,1.4224086556,-0.7854920712,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2097,Rainer Schuettler,Juan Ignacio Chela,2005,173,128.0000000000,128.0000000000,102783.0000000000,103428.0000000000,0.0000000000,0.0000000000,-1.0545430979,0.7265304283,0.7994052390,-0.1544338336,0.3435826151,0.0032693199,-0.0657386497,0.4115163892,-0.3109934653,-0.0557918437,-0.6274379559,-0.0915521201,0.5080859693,0.0721240408,-0.6125261567,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2098,Michal Tabara,Victor Hanescu,2005,173,128.0000000000,128.0000000000,103420.0000000000,103812.0000000000,0.0000000000,0.0000000000,-2.4361465466,0.4183271575,0.0511339321,-0.0175889831,0.3496312998,0.0032693199,-0.0042572159,-1.5899710371,-3.3883893041,0.0456557922,-2.0501014309,0.0209836173,2.7390894262,1.3128167601,-1.0401360355,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2099,Rafael Nadal,Lars Burgsmuller,2005,173,128.0000000000,128.0000000000,104745.0000000000,102694.0000000000,0.0000000000,0.0000000000,0.2207831625,-2.3157738472,-2.1936799886,0.7335143315,1.1394013650,0.0032693199,1.2892317381,-1.1206307259,2.1879306395,0.6804243742,-0.4693887899,-0.6377843243,-0.4511694442,0.0126780154,2.1812925874,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2100,Mardy Fish,Xavier Malisse,2005,173,128.0000000000,128.0000000000,103888.0000000000,103598.0000000000,0.0000000000,0.0000000000,0.3270603508,-0.3148595682,0.0994095003,-0.0371382475,-0.7273364907,0.0032693199,0.7273793897,0.3646265538,-0.0024594641,0.5397223924,-0.7005370585,0.7314710159,1.2492283845,-0.8958869707,-1.0214677930,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2101,Ricardo Mello,Peter Wessels,2005,173,128.0000000000,128.0000000000,103672.0000000000,103193.0000000000,0.0000000000,0.0000000000,-2.2235921698,-0.5863437102,-0.6971373748,0.0660955871,0.5430217707,0.0032693199,4.1877383018,0.3572082896,0.2418778836,-1.3543476880,-3.9024948911,-1.0410352553,0.7360815222,2.1716658058,1.8605937005,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2102,Paradorn Srichaphan,Radek Stepanek,2005,173,128.0000000000,128.0000000000,103387.0000000000,103285.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.1288548546,0.4614762617,-0.1732971588,0.0330258408,0.0032693199,-1.1726972425,0.2014300355,-0.5010316118,0.3958000149,1.1018422088,0.1275998065,0.2923927434,-0.4397399350,-0.6601405147,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2103,Fernando Verdasco,Robin Soderling,2005,173,128.0000000000,128.0000000000,104269.0000000000,104417.0000000000,0.0000000000,0.0000000000,-0.5231571560,0.1552704719,0.4856140458,-0.0944141623,0.6024268656,0.0032693199,-0.3558683129,0.2868788237,1.0530721168,-0.2989888165,1.9034935619,-0.4448115666,0.3710362696,-0.0942428372,0.3462336737,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2104,Alex Calatrava,Hyung Taik Lee,2005,173,128.0000000000,128.0000000000,102231.0000000000,102703.0000000000,0.0000000000,0.0000000000,1.0710006694,0.5525646868,0.6545785345,-0.0837821063,-0.3029215687,0.0032693199,1.5203903218,0.3357444682,-0.9043056586,0.8081916595,-0.2270992719,0.5097480424,-0.0728109150,-0.3738291659,0.3874976856,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2105,Jiri Vanek,David Ferrer,2005,173,128.0000000000,128.0000000000,103181.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0710006694,0.8571560021,1.4511254096,-0.2638411200,-0.6430778596,0.0032693199,-0.4089001796,-0.5245260918,-1.0135158796,0.6375981732,-0.4876298403,0.7718783090,-0.6299915261,-0.7403905235,-1.7760141693,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2106,Guillermo Coria,Kenneth Carlsen,2005,173,128.0000000000,128.0000000000,103909.0000000000,102202.0000000000,0.0000000000,0.0000000000,-1.5859290397,-1.9311219163,-1.1557552726,0.4440480312,1.8308421618,0.0032693199,-0.1120540285,-1.5764978267,1.2468330268,-0.9439729058,1.5460728282,-1.0288389276,-0.6461896768,-0.1380918246,1.0664493846,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2107,Wayne Arthurs,Jurgen Melzer,2005,173,128.0000000000,128.0000000000,101885.0000000000,103781.0000000000,0.0000000000,0.0000000000,0.7521691043,2.2290221153,0.9683697277,-0.1431158384,-0.6915203241,0.0032693199,0.9809710892,1.4500195404,-0.4281482153,1.3003186207,0.6791321235,2.1465012458,0.9015692925,-0.8544606426,0.5822022042,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2108,Tommy Haas,Florian Mayer,2005,173,128.0000000000,128.0000000000,103163.0000000000,104252.0000000000,0.0000000000,0.0000000000,-0.2043255910,1.2014766289,-0.7695507271,0.1593833047,0.1511196472,0.0032693199,1.6855459495,0.2047289687,-0.8538500138,0.8709714332,-0.0610816568,0.6135163802,0.7859174919,0.1997960276,0.9101186281,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2109,Vincent Spadea,Albert Costa,2005,173,128.0000000000,128.0000000000,102434.0000000000,102610.0000000000,0.0000000000,0.0000000000,0.3270603508,0.1962039885,-0.7454129430,0.0993636334,-0.8903980485,0.0032693199,-0.3750540578,0.4684099674,-1.0804322988,-0.1119297118,-0.3427862688,-0.0922371199,1.1473847239,0.5699425952,0.0580140981,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2110,Juan Carlos Ferrero,Karol Beck,2005,173,128.0000000000,128.0000000000,103507.0000000000,103971.0000000000,0.0000000000,0.0000000000,0.3270603508,0.4610664319,-0.2143816929,0.0317986321,1.2711331847,0.0032693199,-0.3042885650,-1.1540794065,1.2239550094,-0.3543211655,1.8272405700,-0.4589802976,-1.8200225287,-1.5309498368,-0.1689077475,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2111,Raemon Sluiter,Marat Safin,2005,173,128.0000000000,128.0000000000,103171.0000000000,103498.0000000000,0.0000000000,0.0000000000,-0.8419887211,0.3846168923,1.9821566596,-0.9024504222,-2.1130626128,0.0032693199,-0.9404643291,0.6841007919,0.2030085119,-1.1050278832,-0.7995142194,-0.7989929969,1.6890594298,0.7324582415,-0.3844179101,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2112,Jarkko Nieminen,Andre Agassi,2005,173,128.0000000000,128.0000000000,103813.0000000000,101736.0000000000,0.0000000000,0.0000000000,0.5396147276,-2.4789057011,2.1269833642,-0.6459091988,-1.8002977018,0.0032693199,0.6020120825,1.9409857737,0.2180876030,-1.5742895019,-1.1946559380,-0.8162716617,0.3024230699,1.6477178993,-0.2903160294,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2113,Igor Andreev,Jonas Bjorkman,2005,173,128.0000000000,128.0000000000,104214.0000000000,102035.0000000000,0.0000000000,0.0000000000,0.2207831625,-2.4951581815,-1.4212708976,0.1600692438,-0.3957280412,0.0032693199,-0.1399023252,0.4960876288,0.4157694445,-0.0690761925,0.0184180442,-0.2768166133,0.0900977233,0.0551578688,-0.7136737849,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2114,Nicolas Kiefer,Ivo Karlovic,2005,173,128.0000000000,128.0000000000,103017.0000000000,103333.0000000000,0.0000000000,0.0000000000,-2.6487009233,0.3539176893,-1.1798930567,0.2039693462,0.0757970553,0.0032693199,-0.1341940370,-1.0099695273,-1.7152545326,-1.2553152715,-0.7361703320,-2.2894975863,0.3743621612,1.7153659491,-2.0881622614,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2115,Paul Henri Mathieu,Feliciano Lopez,2005,173,128.0000000000,128.0000000000,103908.0000000000,103852.0000000000,0.0000000000,0.0000000000,-0.3106027793,-0.0776874642,1.0166452959,-0.2268004086,-0.4553936217,0.0032693199,1.1530434201,-1.7424016901,-1.4551571003,-0.3725794865,0.4096551592,-1.1149145088,-0.0968917702,0.1170815056,-0.4479774397,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2116,Albert Montanes,Sargis Sargsian,2005,173,128.0000000000,128.0000000000,103656.0000000000,102227.0000000000,0.0000000000,0.0000000000,-0.5231571560,-1.6542207205,0.2442362049,-0.0210186786,-1.6216781946,0.0032693199,-2.3380162695,0.9282513809,0.0694062508,-1.8519883728,-1.3157031943,-0.9548723534,0.9060301142,1.8424160366,-0.8957613352,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2117,Mariano Puerta,Ivan Ljubicic,2005,173,128.0000000000,128.0000000000,103264.0000000000,103344.0000000000,0.0000000000,0.0000000000,-1.3733746629,0.0998902328,0.5580273981,-0.1966190882,-0.2682731199,0.0032693199,-1.3308586402,-0.8426488632,0.9548796583,-1.0210122637,-0.8151803652,-1.8891800751,0.2723233414,2.2167673725,0.2263721660,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2118,Cyril Saulnier,Filippo Volandri,2005,173,128.0000000000,128.0000000000,102642.0000000000,103835.0000000000,0.0000000000,0.0000000000,0.7521691043,1.3224707612,0.3649251253,-0.0899555582,0.8267997824,0.0032693199,1.5243365891,0.2791036261,-0.7082675182,1.1185111848,1.3271177774,1.3817965405,-1.8500318382,-1.2132453273,0.4651936735,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2119,Max Mirnyi,Jose Acasuso,2005,173,128.0000000000,128.0000000000,103018.0000000000,104076.0000000000,0.0000000000,0.0000000000,0.6458919159,1.1539220734,-0.5281728861,0.0732979476,1.2361033689,0.0032693199,0.5989575867,-1.0597300046,1.7564180311,1.2054069329,1.2842187122,1.1215662784,-0.3304916437,-2.0671843738,0.0429539132,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2120,Tomas Berdych,David Nalbandian,2005,173,128.0000000000,64.0000000000,104607.0000000000,103900.0000000000,0.0000000000,0.0000000000,1.7086637995,-0.8247202391,0.8718185913,-0.3104849789,-1.5347191222,0.0032693199,-2.3785579109,0.6023690970,-0.2908014376,-0.3537697349,-1.6294335801,0.5990910285,0.2523322300,0.4653145649,-1.5429449531,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2121,Juan Ignacio Chela,Victor Hanescu,2005,173,128.0000000000,64.0000000000,103428.0000000000,103812.0000000000,0.0000000000,0.0000000000,-0.8419887211,0.4068899581,-1.3971331135,0.1799614777,0.7133087333,0.0032693199,0.6970625886,-1.4807712581,-0.5357965940,0.5809492393,0.1313796592,-0.2667986271,-0.4078371328,-0.4031289839,0.0960705236,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2122,Luis Horna,Tim Henman,2005,173,128.0000000000,64.0000000000,103632.0000000000,102450.0000000000,0.0000000000,0.0000000000,-0.5231571560,-1.3333756056,1.2338853527,-0.5437042729,-1.9955371543,0.0032693199,-0.5848705484,0.1572973641,1.6305317754,-1.0968662000,-0.4874319665,-0.5737312475,-0.4196110799,0.7008858489,-0.3983441552,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2123,Xavier Malisse,Rafael Nadal,2005,173,128.0000000000,64.0000000000,103598.0000000000,104745.0000000000,0.0000000000,0.0000000000,0.0082287858,1.2821394570,0.9925075118,-0.6181286652,0.3762718371,0.0032693199,-1.0585439674,1.1522442753,-2.9857710304,0.9167430026,0.9908511352,1.6422300034,-0.0681129314,-0.2216750483,-0.2733827651,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2124,Sebastien Grosjean,Davide Sanguinetti,2005,173,128.0000000000,64.0000000000,103206.0000000000,102106.0000000000,0.0000000000,0.0000000000,-1.3733746629,-1.2749860632,-1.0109285680,0.1995107421,1.6228743617,0.0032693199,0.2777308888,-0.3724784439,0.1493847781,0.9104992606,0.8458074057,0.1640097940,-1.0958271040,-0.8556711721,0.9933210331,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2125,Hyung Taik Lee,Robin Soderling,2005,173,128.0000000000,64.0000000000,102703.0000000000,104417.0000000000,0.0000000000,0.0000000000,-1.3733746629,1.8847008288,0.5580273981,-0.1060751270,0.1393646671,0.0032693199,0.0609791739,-0.5386108752,0.9641339365,-0.5032566813,0.8214717383,-0.6191297097,-0.8465573622,0.6492422550,0.5639706868,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2126,Felix Mantilla,Jiri Novak,2005,173,128.0000000000,64.0000000000,102456.0000000000,102562.0000000000,0.0000000000,0.0000000000,-1.0545430979,0.0992884601,1.2338853527,-0.2480645207,-0.3125025727,0.0032693199,0.9346077821,0.2208363031,-0.4257892701,-0.6078296555,0.1325809508,-0.5245464448,-0.1596472886,0.6639902595,0.2095781677,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2127,Mikhail Youzhny,Jurgen Melzer,2005,173,128.0000000000,64.0000000000,104022.0000000000,103781.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.2492463347,-0.3350706134,0.0702112217,0.3646025345,0.0032693199,1.1536732936,-1.1338909820,0.4432475085,-0.0655873789,0.7193070202,-0.0472449495,-0.6796654102,-0.1225834644,-0.5311827554,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2128,Tommy Haas,Vincent Spadea,2005,173,128.0000000000,64.0000000000,103163.0000000000,102434.0000000000,0.0000000000,0.0000000000,0.5396147276,-0.8241178068,-0.4557595338,0.1045081767,0.9709867397,0.0032693199,-0.5173838608,-0.3771485377,-0.3793835922,0.8642724563,0.0719816799,0.9012224473,0.5781646164,-0.6040212495,0.1697540785,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2129,Olivier Rochus,Nikolay Davydenko,2005,173,128.0000000000,64.0000000000,103694.0000000000,103786.0000000000,0.0000000000,0.0000000000,-1.0545430979,0.0722003331,0.7994052390,-0.2827044453,0.3693697791,0.0032693199,0.0570880859,-0.7250898499,-0.9333606494,-0.0812261820,0.4127218012,-0.4958116650,0.1346695248,0.1915661185,-0.0869128728,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2130,Jarkko Nieminen,Igor Andreev,2005,173,128.0000000000,64.0000000000,103813.0000000000,104214.0000000000,0.0000000000,0.0000000000,0.0082287858,0.4249486361,1.3787120573,-0.1829003062,-0.2893278834,0.0032693199,-0.0251482388,0.0729356570,0.5390551008,-0.8314847114,-0.2282915066,-0.1632645619,-0.6338232379,0.6797968589,0.5475288180,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2131,Guillermo Canas,Albert Montanes,2005,173,128.0000000000,64.0000000000,103084.0000000000,103656.0000000000,0.0000000000,0.0000000000,1.0710006694,0.6512859731,-2.2419555568,0.4457628790,1.6323245422,0.0032693199,2.3219326330,-1.1504439233,0.1535120121,1.6595533442,1.9410347128,0.8164091434,-0.8251908243,-1.9232103788,1.5365819526,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2132,Andy Roddick,Jose Acasuso,2005,173,128.0000000000,64.0000000000,104053.0000000000,104076.0000000000,0.0000000000,0.0000000000,-0.2043255910,0.0216353750,-1.4212708976,1.0027454283,2.7647784886,0.0032693199,-0.4122209488,-1.5048028930,1.7940932277,1.8918730942,2.6146531583,1.6639507738,-1.6414435114,-2.6693671856,1.9136480126,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2133,Roger Federer,Fernando Gonzalez,2005,173,128.0000000000,32.0000000000,103819.0000000000,103602.0000000000,0.0000000000,0.0000000000,0.2207831625,-0.2347993923,-0.6005862384,1.8416489477,1.0581208218,0.0032693199,-0.9458523938,0.2181175725,0.1819332954,0.2933184808,0.6403102089,0.3642554150,-1.6193063775,-0.1705758130,0.9786818697,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2134,David Nalbandian,Mario Ancic,2005,173,128.0000000000,32.0000000000,103900.0000000000,104339.0000000000,0.0000000000,0.0000000000,-1.6922062280,0.4839408308,-0.1661061247,0.1147972632,0.4810068015,0.0032693199,1.0213909750,-1.4187947783,0.0834726694,-0.7238761123,0.5701245043,-1.3585889565,0.3444496390,0.5135114054,1.0139107522,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2135,Victor Hanescu,Luis Horna,2005,173,128.0000000000,32.0000000000,103812.0000000000,103632.0000000000,0.0000000000,0.0000000000,1.9212181763,-0.1956718534,0.7511296709,-0.0772656848,0.4005956860,0.0032693199,-1.1245753739,1.2717541815,-0.7776197030,-0.2965191169,0.7791274480,0.5736604196,-0.0625259136,0.4026871093,0.7811264443,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2136,Sebastien Grosjean,Radek Stepanek,2005,173,128.0000000000,32.0000000000,103206.0000000000,103285.0000000000,0.0000000000,0.0000000000,-1.0545430979,0.1004920055,0.1718228526,-0.0858399236,0.6847891217,0.0032693199,-0.8092702672,-0.3857638178,-0.9151348312,0.6246728353,1.2523940247,-0.0548056636,-1.3409851283,-0.4005585885,0.1127768279,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2137,Hyung Taik Lee,David Ferrer,2005,173,128.0000000000,32.0000000000,102703.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.5396147276,1.3640058306,0.8959563754,-0.1986769055,0.2623947227,0.0032693199,-0.5261375598,-1.6392508153,0.0261472083,0.7220176904,0.3565734180,0.2514217040,-1.2080248269,-0.8309625595,-0.5170692581,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2138,Gaston Gaudio,Felix Mantilla,2005,173,128.0000000000,32.0000000000,103292.0000000000,102456.0000000000,0.0000000000,0.0000000000,-0.5231571560,-0.9348785049,-1.7350620908,0.6542883654,0.2915925324,0.0032693199,0.4623530292,-0.2371896688,-0.4046534012,-0.1519093120,0.0325134670,0.1837688133,0.7458130983,0.1953301614,-0.2687132734,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2139,Guillermo Coria,Jurgen Melzer,2005,173,128.0000000000,32.0000000000,103909.0000000000,103781.0000000000,0.0000000000,0.0000000000,-0.8419887211,-0.1511268211,-0.8419640794,0.3943174465,0.6741339214,0.0032693199,1.3844350479,-0.7765357998,1.2216363579,-0.4422558063,0.5126503374,-0.3870431433,-0.7551708068,-0.1315334142,-0.1276229005,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2140,Tommy Haas,Nikolay Davydenko,2005,173,128.0000000000,32.0000000000,103163.0000000000,103786.0000000000,0.0000000000,0.0000000000,1.0710006694,0.6868011167,0.2442362049,-0.1578635291,0.7552455119,0.0032693199,-0.1037843591,-0.0421382727,-1.7669698161,1.1402699825,0.4471293849,1.0250211498,1.2084281707,-0.7109666518,-0.4801224718,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2141,Marat Safin,Juan Carlos Ferrero,2005,173,128.0000000000,32.0000000000,103498.0000000000,103507.0000000000,0.0000000000,0.0000000000,1.0710006694,0.0005671738,-0.6971373748,0.6978454983,0.2700139071,0.0032693199,0.6730500822,0.6333875785,-0.6152034966,0.8880778323,-0.2172500514,1.2305127927,-1.0109681710,-0.1798105739,0.4365128398,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2142,Igor Andreev,Nicolas Kiefer,2005,173,128.0000000000,32.0000000000,104214.0000000000,103017.0000000000,0.0000000000,0.0000000000,0.2207831625,-1.3333758255,0.2442362049,-0.0824102281,-0.1171124829,0.0032693199,-0.4533447960,-0.0669525571,1.4581697652,-0.7356142347,0.1407750326,-1.0285212868,-0.6230796009,-0.0738298350,-0.3850171863,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2143,Paul Henri Mathieu,Guillermo Canas,2005,173,128.0000000000,32.0000000000,103908.0000000000,103084.0000000000,0.0000000000,0.0000000000,0.0082287858,-0.9174218195,1.3787120573,-0.4137188134,-0.5800098125,0.0032693199,0.6338019009,-0.3661522727,-1.9326613889,0.4051991329,0.1258371984,0.0713894903,0.2430628342,-0.2231455398,-0.5538523423,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2144,Jose Acasuso,Filippo Volandri,2005,173,128.0000000000,32.0000000000,104076.0000000000,103835.0000000000,0.0000000000,0.0000000000,0.7521691043,-0.2558675935,0.6787163186,-0.1352275388,-0.1205907313,0.0032693199,-0.0007945502,1.5806828407,-1.0168330943,0.6688591099,-0.3218785038,1.3762505163,-1.0188972640,0.2123647980,0.1240775713,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2145,Roger Federer,Carlos Moya,2005,173,128.0000000000,16.0000000000,103819.0000000000,102845.0000000000,0.0000000000,0.0000000000,-0.5231571560,-1.0968059339,-0.3350706134,1.7627659511,0.6410502768,0.0032693199,-1.1896420187,0.4087307034,0.8767590141,0.0686432316,0.1184304302,0.3888602427,-0.3770363048,-0.3395845483,0.5648866259,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2146,Victor Hanescu,David Nalbandian,2005,173,128.0000000000,16.0000000000,103812.0000000000,103900.0000000000,0.0000000000,0.0000000000,1.9212181763,0.0896570185,1.9097433074,-0.4339540169,-1.6764439630,0.0032693199,-2.3944226987,1.8171210399,0.9722412784,-0.6136764962,0.4049135224,0.5472100586,-0.4189937605,0.3480746247,0.6840017285,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2147,Sebastien Grosjean,Rafael Nadal,2005,173,128.0000000000,16.0000000000,103206.0000000000,104745.0000000000,0.0000000000,0.0000000000,-1.0545430979,1.7528719295,0.4614762617,-0.4922588404,0.6809723528,0.0032693199,-0.6587575311,0.9550046175,-2.7212785760,0.8709932359,0.8319752857,1.2200664992,-0.7702512024,-0.5193928282,-0.2665020557,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2148,Gaston Gaudio,David Ferrer,2005,173,128.0000000000,16.0000000000,103292.0000000000,103970.0000000000,0.0000000000,0.0000000000,0.0082287858,0.7193071769,-0.3592083975,0.4046065330,1.2329284951,0.0032693199,0.6762055347,-1.3915490273,-0.4088457502,0.7899854684,-0.0349456351,0.1855581256,-0.4220991471,-0.6435431574,-0.5736684057,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2149,Nikolay Davydenko,Guillermo Coria,2005,173,128.0000000000,16.0000000000,103786.0000000000,103909.0000000000,0.0000000000,0.0000000000,0.3270603508,0.1263765870,0.0752717162,-0.1492892903,-0.7783863496,0.0032693199,0.2161362850,0.2422913682,0.3061098202,-0.0118240657,-0.5277661180,0.1167051264,-0.0908298428,0.4170426283,0.2685637219,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2150,Marat Safin,Tommy Robredo,2005,173,128.0000000000,16.0000000000,103498.0000000000,103990.0000000000,0.0000000000,0.0000000000,1.3898322345,0.4875527862,-0.2867950452,0.5537982872,0.7808411178,0.0032693199,1.2353450221,-0.2754251367,-1.2381932948,1.1597280456,0.4627034914,1.2203040052,-1.3609934975,-0.8594495489,-0.1440420701,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2151,Jose Acasuso,Mariano Puerta,2005,173,128.0000000000,16.0000000000,104076.0000000000,103264.0000000000,0.0000000000,0.0000000000,1.0710006694,-0.9071877258,0.6063029663,-0.1136204571,-1.1263376661,0.0032693199,0.2786084787,1.2577069627,-1.7465763198,-0.1498493668,-0.5072181468,0.5929413340,0.8857333507,-0.0906509880,-1.1889012787,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2152,Victor Hanescu,Roger Federer,2005,173,128.0000000000,8.0000000000,103812.0000000000,103819.0000000000,0.0000000000,0.0000000000,1.3898322345,0.0017711589,2.1511211483,-2.1213642031,-1.9697113065,0.0032693199,-0.2019224882,0.8690890908,0.7634472690,-1.6513540921,-0.2081501192,-0.8912833141,0.1766778975,1.4079375527,-0.5233578525,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2153,Rafael Nadal,David Ferrer,2005,173,128.0000000000,8.0000000000,104745.0000000000,103970.0000000000,0.0000000000,0.0000000000,1.0710006694,-0.9258488361,-0.3833461816,0.4594816610,1.0330950565,0.0032693199,0.4532582471,-2.1916902196,1.5689645584,1.0810599971,-0.1765865041,-0.3899926413,-1.1691693558,-1.0730839952,0.0881425865,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
2154,Tommy Robredo,Nikolay Davydenko,2005,173,128.0000000000,8.0000000000,103990.0000000000,103786.0000000000,0.0000000000,0.0000000000,0.2207831625,-0.2095170231,0.0994095003,-0.0892696191,0.5618663153,0.0032693199,-0.8765070767,0.2450169828,-0.5314718254,0.3247074508,0.1201214988,0.3841711173,0.6741389704,-0.2219566933,-0.2503315577,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
2155,Guillermo Canas,Mariano Puerta,2005,173,128.0000000000,8.0000000000,103084.0000000000,103264.0000000000,0.0000000000,0.0000000000,0.5396147276,0.1703202864,-0.6488618066,0.2684476216,0.6968995836,0.0032693199,1.9068192852,-0.5606195292,-0.4592059849,0.0451624071,0.9980881693,0.2841504355,0.2394021073,-1.2512769642,-0.1838491287,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
