,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
1476,Grigor Dimitrov,Alejandro Falla,2013,177,128.0000000000,128.0000000000,105777.0000000000,104268.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,22.0314850000,28.0000000000,1355.0000000000,0.3574545671,5.0000000000,140.3967300229,0.5229339276,0.6128550695,0.6907379905,0.5114724394,0.0635964322,0.0439878921,0.1056145515,0.6279971229,185.0000000000,29.5331950000,74.0000000000,676.0000000000,0.2804759295,5.0000000000,155.5153064712,0.4773505598,0.6331213385,0.6544064093,0.5446243476,0.0379033597,0.0317724197,0.0957235143,0.5543215335,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1477,Dmitry Tursunov,Alexandr Dolgopolov,2013,177,128.0000000000,128.0000000000,104098.0000000000,105238.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,30.4558530000,60.0000000000,794.0000000000,0.4001461193,5.0000000000,143.2603581883,0.5072258725,0.5947221942,0.7178069331,0.4808339984,0.0761884670,0.0253758382,0.0812798088,0.5460436173,180.0000000000,24.5503080000,24.0000000000,1500.0000000000,0.5410974492,5.0000000000,148.1019212587,0.5101682226,0.5255215205,0.7387636908,0.5553318951,0.0893921268,0.0238163166,0.0714604652,0.5763233328,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1482,John Isner,Carlos Berlocq,2013,177,128.0000000000,128.0000000000,104545.0000000000,104122.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,206.0000000000,28.0848730000,21.0000000000,1690.0000000000,0.4090929969,5.0000000000,165.1596183178,0.5341601740,0.7164862207,0.7250578123,0.5640330854,0.1106535559,0.0207446863,0.0670698982,0.4585096631,183.0000000000,30.3107450000,71.0000000000,690.0000000000,0.1408829412,5.0000000000,163.4970854837,0.4853527806,0.7079612215,0.5466375619,0.4563463560,0.0123930380,0.0149516429,0.1507573732,0.5429582330,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1483,Mikhail Youzhny,Pablo Andujar,2013,177,128.0000000000,128.0000000000,104022.0000000000,104665.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,30.9212880000,31.0000000000,1265.0000000000,0.6274343028,5.0000000000,131.1210351208,0.4846913193,0.6067696789,0.7118250704,0.5220385840,0.0413820978,0.0328399303,0.0820208020,0.5386103781,180.0000000000,27.3401780000,45.0000000000,905.0000000000,0.3617969577,5.0000000000,174.1604845533,0.4912872108,0.6152178721,0.6508642059,0.4670971296,0.0203925365,0.0277574562,0.1042090408,0.5971193865,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1486,Benoit Paire,Marcos Baghdatis,2013,177,128.0000000000,128.0000000000,105332.0000000000,104571.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,24.0520190000,26.0000000000,1405.0000000000,0.3574545671,5.0000000000,159.7829088960,0.5191158284,0.5103685845,0.6657273467,0.4081290849,0.0378961275,0.0378170051,0.1505346206,0.5912951101,183.0000000000,27.9425050000,39.0000000000,1030.0000000000,0.5485236100,5.0000000000,136.7828442900,0.5181685508,0.4824348175,0.7301238394,0.5445458696,0.0602499209,0.0287690109,0.0950168791,0.6888979970,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1489,Stanislas Wawrinka,Thiemo De Bakker,2013,177,128.0000000000,128.0000000000,104527.0000000000,105217.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,28.1642700000,10.0000000000,2630.0000000000,0.6458745361,5.0000000000,180.4983181852,0.4971931166,0.5981719716,0.7351828580,0.5204570851,0.0593199900,0.0250031249,0.0667722886,0.5719870633,193.0000000000,24.6844640000,95.0000000000,572.0000000000,0.3078369860,5.0000000000,145.5636355653,0.5278828298,0.6336920278,0.7102551259,0.4576976436,0.0702233772,0.0194194892,0.1202311253,0.6609144176,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1493,Denis Istomin,Florian Mayer,2013,177,128.0000000000,128.0000000000,104797.0000000000,104252.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,26.7186850000,42.0000000000,935.0000000000,0.3573086465,5.0000000000,119.3164697332,0.4917842972,0.6522133654,0.6585525571,0.4905686718,0.0880048856,0.0181418127,0.1155988522,0.5323427312,190.0000000000,29.6427100000,30.0000000000,1290.0000000000,0.5780065421,5.0000000000,144.6437804037,0.5017860425,0.5605572005,0.6596878580,0.4558529558,0.0339304332,0.0190148988,0.1012468340,0.5445310394,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1494,Richard Gasquet,Sergiy Stakhovsky,2013,177,128.0000000000,128.0000000000,104755.0000000000,104660.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.9404530000,9.0000000000,3090.0000000000,0.6005156432,5.0000000000,156.8296421681,0.5090118005,0.6267587841,0.7118782216,0.5149310239,0.0595745448,0.0293261965,0.0822907800,0.6490812798,193.0000000000,27.3867210000,101.0000000000,555.0000000000,0.5558409064,5.0000000000,158.2236654234,0.4908959210,0.6006980313,0.7164163953,0.4856360691,0.0490243127,0.0269142508,0.0616822324,0.3675051446,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1495,Gael Monfils,Tomas Berdych,2013,177,128.0000000000,128.0000000000,104792.0000000000,104607.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,26.7351130000,81.0000000000,640.0000000000,0.6578661428,5.0000000000,166.2070542680,0.5230802170,0.6030567257,0.7173237018,0.4985313140,0.0740649177,0.0341109596,0.0786248049,0.6052386941,196.0000000000,27.6906220000,6.0000000000,4685.0000000000,0.6179586797,5.0000000000,148.4782787217,0.4978793724,0.5704571998,0.7780844244,0.5572644968,0.0870127635,0.0210285510,0.0615970908,0.4755461638,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1498,Andreas Seppi,Leonardo Mayer,2013,177,128.0000000000,128.0000000000,104312.0000000000,104919.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.2621500000,22.0000000000,1530.0000000000,0.5390429332,5.0000000000,167.5744142939,0.4933789189,0.6000450513,0.6895798018,0.5147155151,0.0578055328,0.0213504408,0.0706903112,0.4360812212,188.0000000000,26.0342240000,73.0000000000,682.0000000000,0.6379662958,5.0000000000,168.9159865000,0.5132124070,0.6163785828,0.7644162679,0.5440736370,0.0898714784,0.0331868486,0.0713369599,0.5829814835,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1499,Milos Raonic,Xavier Malisse,2013,177,128.0000000000,128.0000000000,105683.0000000000,103598.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,22.4147830000,16.0000000000,2225.0000000000,0.3574545671,5.0000000000,176.8090925332,0.5091938082,0.5336667381,0.7832790206,0.5794301001,0.1095585363,0.0343992821,0.0609052985,0.7049045760,185.0000000000,32.8542100000,56.0000000000,805.0000000000,0.5103886455,5.0000000000,153.6373185965,0.4954482264,0.5626991879,0.6856073546,0.4848421200,0.0510874656,0.0184480137,0.1056258987,0.6016987846,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1500,Feliciano Lopez,Marcel Granollers,2013,177,128.0000000000,128.0000000000,103852.0000000000,104719.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,31.6824090000,43.0000000000,930.0000000000,0.1220139060,5.0000000000,153.1078012352,0.5184979576,0.5910730954,0.6835955014,0.5152926652,0.0641313930,0.0273007815,0.1013967075,0.6750433341,190.0000000000,27.1238880000,33.0000000000,1145.0000000000,0.5000000000,5.0000000000,172.1542174863,0.5050772094,0.6568152503,0.6651455589,0.4537526246,0.0304911420,0.0264582171,0.1098738526,0.6086007767,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1503,Jarkko Nieminen,Paul Henri Mathieu,2013,177,128.0000000000,128.0000000000,103813.0000000000,103908.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,31.8439430000,38.0000000000,1075.0000000000,0.3292062497,5.0000000000,129.6063452085,0.4922503403,0.6380379344,0.6549948646,0.4607746253,0.0352804429,0.0321224745,0.1082577575,0.4690550610,185.0000000000,31.3702950000,69.0000000000,708.0000000000,0.5567462321,5.0000000000,172.9276369686,0.5142018421,0.6030535202,0.6743783434,0.4867381948,0.0370277379,0.0244068732,0.1139693128,0.6041328408,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1506,Viktor Troicki,James Blake,2013,177,128.0000000000,128.0000000000,104678.0000000000,103484.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,27.2908970000,57.0000000000,800.0000000000,0.5456557781,5.0000000000,173.7150655123,0.5082276878,0.6312002152,0.6955480537,0.4677963274,0.0799690554,0.0134520517,0.0991154496,0.5629515902,185.0000000000,33.4127310000,96.0000000000,571.0000000000,0.2992816753,5.0000000000,124.2020736673,0.5124011634,0.5995905856,0.6751646206,0.5172765282,0.0303081241,0.0214266288,0.0985867139,0.5758314939,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1507,Marin Cilic,Philipp Petzschner,2013,177,128.0000000000,128.0000000000,105227.0000000000,104332.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,24.6598220000,11.0000000000,2570.0000000000,0.5914521555,5.0000000000,148.6972738382,0.5077746868,0.5368872194,0.7056457572,0.5292553585,0.0618364160,0.0273190329,0.0901196696,0.6515649391,185.0000000000,29.1745380000,102.0000000000,550.0000000000,0.3454229441,5.0000000000,128.4149973337,0.5167190395,0.5630549561,0.6791669614,0.5041936513,0.0662983104,0.0344058248,0.1105445787,0.6909720536,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1508,Gilles Simon,Lleyton Hewitt,2013,177,128.0000000000,128.0000000000,104468.0000000000,103720.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,28.4134160000,18.0000000000,1895.0000000000,0.6089577810,5.0000000000,165.4606913877,0.5122076856,0.5498508143,0.6964593712,0.5174973049,0.0392768187,0.0295092067,0.0863375257,0.6154840092,180.0000000000,32.2518810000,86.0000000000,610.0000000000,0.6814568454,5.0000000000,161.1470256681,0.5052308129,0.5579155034,0.7063781544,0.5015865983,0.0544339239,0.0326371044,0.0960759256,0.6431988099,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1512,Victor Hanescu,Dmitry Tursunov,2013,177,128.0000000000,64.0000000000,103812.0000000000,104098.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,31.8494190000,54.0000000000,815.0000000000,0.5668713048,5.0000000000,149.3861456204,0.5098839390,0.6819029611,0.6713619321,0.5089376149,0.0410440232,0.0167947382,0.1003229854,0.6559758548,185.0000000000,30.4558530000,60.0000000000,794.0000000000,0.4001461193,5.0000000000,143.2603581883,0.5072258725,0.5947221942,0.7178069331,0.4808339984,0.0761884670,0.0253758382,0.0812798088,0.5460436173,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1514,Janko Tipsarevic,Fernando Verdasco,2013,177,128.0000000000,64.0000000000,104386.0000000000,104269.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,180.0000000000,28.9281310000,12.0000000000,2480.0000000000,0.5660215015,5.0000000000,142.4111172532,0.5061820332,0.5854972312,0.7171892913,0.5013900183,0.0713362342,0.0267427594,0.0790314384,0.4912576526,188.0000000000,29.5304580000,53.0000000000,830.0000000000,0.6839871223,5.0000000000,159.1792773806,0.4975084550,0.7221614650,0.6737709133,0.5337309583,0.0440432773,0.0370094352,0.0840747280,0.5171331641,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1516,Fabio Fognini,Lukas Rosol,2013,177,128.0000000000,64.0000000000,104926.0000000000,104586.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,26.0095830000,29.0000000000,1345.0000000000,0.6847457209,5.0000000000,180.9153143363,0.5062423531,0.6251021733,0.6726739812,0.4869116849,0.0271583855,0.0447866745,0.0968715553,0.5411529787,196.0000000000,27.8412060000,36.0000000000,1086.0000000000,0.5000000000,5.0000000000,160.0000000000,0.5722545000,0.5299475000,0.7419140000,0.4835210000,0.0895450000,0.0338805000,0.0811430000,0.5529410000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1520,Nikolay Davydenko,Denis Istomin,2013,177,128.0000000000,64.0000000000,103786.0000000000,104797.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,31.9835740000,48.0000000000,870.0000000000,0.6449827558,5.0000000000,149.3829350482,0.4841395832,0.6922888114,0.6855793167,0.5445344186,0.0351332895,0.0323824483,0.0793904908,0.5655549325,188.0000000000,26.7186850000,42.0000000000,935.0000000000,0.3573086465,5.0000000000,119.3164697332,0.4917842972,0.6522133654,0.6585525571,0.4905686718,0.0880048856,0.0181418127,0.1155988522,0.5323427312,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1521,Gael Monfils,Ernests Gulbis,2013,177,128.0000000000,64.0000000000,104792.0000000000,105208.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,26.7351130000,81.0000000000,640.0000000000,0.6578661428,5.0000000000,166.2070542680,0.5230802170,0.6030567257,0.7173237018,0.4985313140,0.0740649177,0.0341109596,0.0786248049,0.6052386941,190.0000000000,24.7392200000,40.0000000000,991.0000000000,0.3593197548,5.0000000000,146.1467518255,0.5165423880,0.5922319595,0.7366365365,0.4860776417,0.0935429330,0.0364864945,0.0837169511,0.4797697075,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1523,Andreas Seppi,Blaz Kavcic,2013,177,128.0000000000,64.0000000000,104312.0000000000,104882.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.2621500000,22.0000000000,1530.0000000000,0.5390429332,5.0000000000,167.5744142939,0.4933789189,0.6000450513,0.6895798018,0.5147155151,0.0578055328,0.0213504408,0.0706903112,0.4360812212,188.0000000000,26.2286110000,104.0000000000,529.0000000000,0.3073304335,5.0000000000,127.8533913304,0.5066676542,0.6288332426,0.6406020761,0.4420179482,0.0470074191,0.0454363908,0.1305834664,0.5641449876,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1524,Nicolas Almagro,Edouard Roger Vasselin,2013,177,128.0000000000,64.0000000000,104597.0000000000,104273.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.7645450000,13.0000000000,2375.0000000000,0.6560734074,5.0000000000,144.0808523034,0.5052589394,0.5634094762,0.7531346536,0.5467112193,0.0751625174,0.0232764298,0.0598715449,0.6402460937,188.0000000000,29.4948670000,65.0000000000,736.0000000000,0.5000000000,5.0000000000,184.0000000000,0.5251300000,0.6348590000,0.6614220000,0.5410055000,0.0547985000,0.0261480000,0.0698355000,0.5375000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1525,Milos Raonic,Michael Llodra,2013,177,128.0000000000,64.0000000000,105683.0000000000,103566.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,22.4147830000,16.0000000000,2225.0000000000,0.3574545671,5.0000000000,176.8090925332,0.5091938082,0.5336667381,0.7832790206,0.5794301001,0.1095585363,0.0343992821,0.0609052985,0.7049045760,190.0000000000,33.0239560000,55.0000000000,814.0000000000,0.4393113531,5.0000000000,136.0408775654,0.5177263581,0.6200040754,0.6919747786,0.4793626290,0.0634709774,0.0264481840,0.0823597644,0.5971407511,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1527,David Ferrer,Albert Montanes,2013,177,128.0000000000,64.0000000000,103970.0000000000,103656.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,31.1512660000,5.0000000000,6740.0000000000,0.7325443100,5.0000000000,139.6624954689,0.4827022809,0.6551453645,0.7131717696,0.5704612139,0.0276976378,0.0238687741,0.0778519161,0.6572678451,175.0000000000,32.4982870000,47.0000000000,880.0000000000,0.4271735040,5.0000000000,168.1252529796,0.4951110445,0.5878261357,0.6979051612,0.5386138417,0.0485992521,0.0387119506,0.0930898987,0.6520806750,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1528,Jo Wilfried Tsonga,Jarkko Nieminen,2013,177,128.0000000000,64.0000000000,104542.0000000000,103813.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,28.1095140000,8.0000000000,3795.0000000000,0.6915632126,5.0000000000,178.0835363862,0.5012300662,0.6345025621,0.7122468718,0.4867841508,0.0586764184,0.0208472630,0.0841224378,0.5927125473,185.0000000000,31.8439430000,38.0000000000,1075.0000000000,0.3292062497,5.0000000000,129.6063452085,0.4922503403,0.6380379344,0.6549948646,0.4607746253,0.0352804429,0.0321224745,0.1082577575,0.4690550610,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1530,Sam Querrey,Jan Hajek,2013,177,128.0000000000,64.0000000000,105023.0000000000,104225.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,25.6372360000,20.0000000000,1730.0000000000,0.1919783634,5.0000000000,128.0916164398,0.5126268647,0.5350583984,0.7245429440,0.5862486234,0.0855796669,0.0382468492,0.0631757396,0.5690047423,180.0000000000,29.8042430000,87.0000000000,605.0000000000,0.2532700554,5.0000000000,97.2925107204,0.4887191627,0.6891274958,0.5818382542,0.4302301469,0.0361814003,0.0313838337,0.1253331925,0.4906054287,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1531,Julien Benneteau,Tobias Kamke,2013,177,128.0000000000,64.0000000000,103898.0000000000,104735.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,31.4332660000,32.0000000000,1200.0000000000,0.4548218208,5.0000000000,147.7288029339,0.4994417072,0.6901172504,0.6670071434,0.5095266371,0.0426722832,0.0205036296,0.0943099967,0.6365394624,180.0000000000,27.0171130000,72.0000000000,686.0000000000,0.3073304335,5.0000000000,136.6691477426,0.5058266217,0.5607261238,0.6102699617,0.4062406549,0.0392410348,0.0496039354,0.1408219463,0.5916600725,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1532,Novak Djokovic,Grigor Dimitrov,2013,177,128.0000000000,32.0000000000,104925.0000000000,105777.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,26.0150590000,1.0000000000,12310.0000000000,0.7701148348,5.0000000000,159.8321605375,0.4790759632,0.6769133424,0.7315135366,0.5819439226,0.0471611106,0.0192725880,0.0664453529,0.5384176419,188.0000000000,22.0314850000,28.0000000000,1355.0000000000,0.3574545671,5.0000000000,140.3967300229,0.5229339276,0.6128550695,0.6907379905,0.5114724394,0.0635964322,0.0439878921,0.1056145515,0.6279971229,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1533,Philipp Kohlschreiber,Victor Hanescu,2013,177,128.0000000000,32.0000000000,104259.0000000000,103812.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,29.6125950000,19.0000000000,1750.0000000000,0.4834935993,5.0000000000,160.8526637032,0.4942632321,0.5993527350,0.6976142050,0.5566019773,0.0519300643,0.0218208694,0.0780502783,0.5416295223,198.0000000000,31.8494190000,54.0000000000,815.0000000000,0.5668713048,5.0000000000,149.3861456204,0.5098839390,0.6819029611,0.6713619321,0.5089376149,0.0410440232,0.0167947382,0.1003229854,0.6559758548,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1534,Tommy Haas,John Isner,2013,177,128.0000000000,32.0000000000,103163.0000000000,104545.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,35.1485290000,14.0000000000,2340.0000000000,0.6363576307,5.0000000000,149.8897632269,0.5101258710,0.5875458079,0.7135410766,0.5071623355,0.0726384431,0.0348985391,0.0955158374,0.6069059406,206.0000000000,28.0848730000,21.0000000000,1690.0000000000,0.4090929969,5.0000000000,165.1596183178,0.5341601740,0.7164862207,0.7250578123,0.5640330854,0.1106535559,0.0207446863,0.0670698982,0.4585096631,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1535,Mikhail Youzhny,Janko Tipsarevic,2013,177,128.0000000000,32.0000000000,104022.0000000000,104386.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,30.9212880000,31.0000000000,1265.0000000000,0.6274343028,5.0000000000,131.1210351208,0.4846913193,0.6067696789,0.7118250704,0.5220385840,0.0413820978,0.0328399303,0.0820208020,0.5386103781,180.0000000000,28.9281310000,12.0000000000,2480.0000000000,0.5660215015,5.0000000000,142.4111172532,0.5061820332,0.5854972312,0.7171892913,0.5013900183,0.0713362342,0.0267427594,0.0790314384,0.4912576526,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1536,Rafael Nadal,Fabio Fognini,2013,177,128.0000000000,32.0000000000,104745.0000000000,104926.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,185.0000000000,26.9815200000,4.0000000000,6895.0000000000,0.9778864182,5.0000000000,154.6079023947,0.4807949003,0.7074368425,0.7230085603,0.5863905858,0.0321058197,0.0133680054,0.0680729757,0.6694996294,178.0000000000,26.0095830000,29.0000000000,1345.0000000000,0.6847457209,5.0000000000,180.9153143363,0.5062423531,0.6251021733,0.6726739812,0.4869116849,0.0271583855,0.0447866745,0.0968715553,0.5411529787,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1537,Kei Nishikori,Benoit Paire,2013,177,128.0000000000,32.0000000000,105453.0000000000,105332.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,178.0000000000,23.4086250000,15.0000000000,2315.0000000000,0.5000000000,5.0000000000,156.5000000000,0.5027010000,0.6541365000,0.6251485000,0.4838905000,0.0080875000,0.0476840000,0.1169085000,0.6916665000,196.0000000000,24.0520190000,26.0000000000,1405.0000000000,0.3574545671,5.0000000000,159.7829088960,0.5191158284,0.5103685845,0.6657273467,0.4081290849,0.0378961275,0.0378170051,0.1505346206,0.5912951101,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1539,Richard Gasquet,Nikolay Davydenko,2013,177,128.0000000000,32.0000000000,104755.0000000000,103786.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.9404530000,9.0000000000,3090.0000000000,0.6005156432,5.0000000000,156.8296421681,0.5090118005,0.6267587841,0.7118782216,0.5149310239,0.0595745448,0.0293261965,0.0822907800,0.6490812798,178.0000000000,31.9835740000,48.0000000000,870.0000000000,0.6449827558,5.0000000000,149.3829350482,0.4841395832,0.6922888114,0.6855793167,0.5445344186,0.0351332895,0.0323824483,0.0793904908,0.5655549325,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1540,Tommy Robredo,Gael Monfils,2013,177,128.0000000000,32.0000000000,103990.0000000000,104792.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,31.0718690000,34.0000000000,1095.0000000000,0.5652529659,5.0000000000,147.5060736409,0.4807545175,0.6448744538,0.6874170964,0.5441949530,0.0314729922,0.0228472056,0.0836788520,0.5223814472,193.0000000000,26.7351130000,81.0000000000,640.0000000000,0.6578661428,5.0000000000,166.2070542680,0.5230802170,0.6030567257,0.7173237018,0.4985313140,0.0740649177,0.0341109596,0.0786248049,0.6052386941,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1541,Nicolas Almagro,Andreas Seppi,2013,177,128.0000000000,32.0000000000,104597.0000000000,104312.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,27.7645450000,13.0000000000,2375.0000000000,0.6560734074,5.0000000000,144.0808523034,0.5052589394,0.5634094762,0.7531346536,0.5467112193,0.0751625174,0.0232764298,0.0598715449,0.6402460937,190.0000000000,29.2621500000,22.0000000000,1530.0000000000,0.5390429332,5.0000000000,167.5744142939,0.4933789189,0.6000450513,0.6895798018,0.5147155151,0.0578055328,0.0213504408,0.0706903112,0.4360812212,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1542,Kevin Anderson,Milos Raonic,2013,177,128.0000000000,32.0000000000,104731.0000000000,105683.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,203.0000000000,27.0253260000,25.0000000000,1420.0000000000,0.5000000000,5.0000000000,231.0509373264,0.5000439451,0.6794572927,0.7394683943,0.5469018270,0.1168435722,0.0219263296,0.0690322512,0.6076776658,196.0000000000,22.4147830000,16.0000000000,2225.0000000000,0.3574545671,5.0000000000,176.8090925332,0.5091938082,0.5336667381,0.7832790206,0.5794301001,0.1095585363,0.0343992821,0.0609052985,0.7049045760,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1543,David Ferrer,Feliciano Lopez,2013,177,128.0000000000,32.0000000000,103970.0000000000,103852.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,175.0000000000,31.1512660000,5.0000000000,6740.0000000000,0.7325443100,5.0000000000,139.6624954689,0.4827022809,0.6551453645,0.7131717696,0.5704612139,0.0276976378,0.0238687741,0.0778519161,0.6572678451,188.0000000000,31.6824090000,43.0000000000,930.0000000000,0.1220139060,5.0000000000,153.1078012352,0.5184979576,0.5910730954,0.6835955014,0.5152926652,0.0641313930,0.0273007815,0.1013967075,0.6750433341,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
1544,Jo Wilfried Tsonga,Jeremy Chardy,2013,177,128.0000000000,32.0000000000,104542.0000000000,104871.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,28.1095140000,8.0000000000,3795.0000000000,0.6915632126,5.0000000000,178.0835363862,0.5012300662,0.6345025621,0.7122468718,0.4867841508,0.0586764184,0.0208472630,0.0841224378,0.5927125473,188.0000000000,26.2861040000,27.0000000000,1371.0000000000,0.4392367670,5.0000000000,163.0684994819,0.4893271672,0.5370163600,0.7010654607,0.5209589317,0.0533273089,0.0450845860,0.0812440538,0.4937127325,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
