,Year,Day,PlayerA_id,PlayerA_name,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerB_id,PlayerB_name,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerA_ace,PlayerA_df,PlayerA_svpt,PlayerA_1stIn,PlayerA_1stWon,PlayerA_2ndWon,PlayerA_SvGms,PlayerA_bpSaved,PlayerA_bpFaced,PlayerA_minutes,PlayerA_bestof,PlayerA_hand_L,PlayerA_hand_R,PlayerB_ace,PlayerB_df,PlayerB_svpt,PlayerB_1stIn,PlayerB_1stWon,PlayerB_2ndWon,PlayerB_SvGms,PlayerB_bpSaved,PlayerB_bpFaced,PlayerB_minutes,PlayerB_bestof,PlayerA_hand_L,PlayerA_hand_R,best_of,minutes,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,draw_size_4.0,draw_size_8.0,draw_size_9.0,draw_size_10.0,draw_size_16.0,draw_size_28.0,draw_size_32.0,draw_size_48.0,draw_size_56.0,draw_size_64.0,draw_size_96.0,draw_size_128.0,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,PlayerA Win
6877,2014,327,105453,KEI NISHIKORI,178,25,7,4355,104542,JO WILFRIED TSONGA,188,30,12,2660,1.469395,2.967783,77.075400,41.885794,27.314076,17.899320,11.497970,5.759502,9.531761,119.483849,3.450111,0,1,11.468855,3.808618,91.766294,57.814797,43.094512,16.235106,14.136765,4.224797,6.795991,113.984377,3.437254,0,1,3,129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6878,2014,327,104607,TOMAS BERDYCH,196,29,5,4485,103852,FELICIANO LOPEZ,188,33,14,2085,5.043874,3.593436,73.572364,38.280489,27.092999,16.425096,10.590397,5.185756,8.099589,113.707621,3.367184,0,1,7.879912,4.022416,91.713923,51.069414,37.679080,23.430617,14.140469,4.703448,6.227489,103.758718,3.343395,0,1,3,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6879,2014,327,104731,KEVIN ANDERSON,203,28,18,1945,104527,STANISLAS WAWRINKA,183,30,4,5385,8.049588,3.066209,81.398815,52.533427,38.731790,11.456076,12.642357,4.349280,7.597763,121.875249,3.398856,0,1,3.628177,1.266879,72.479930,43.823004,28.106319,13.591800,10.966211,4.828387,8.475980,125.199056,3.493276,0,1,3,170,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6880,2014,327,104925,NOVAK DJOKOVIC,188,27,1,11510,104918,ANDY MURRAY,190,27,8,4295,4.683530,3.631203,83.436129,50.519145,33.723381,18.158164,12.353806,3.884297,6.239954,125.493207,3.564274,0,1,5.950026,4.911308,89.360968,38.065241,26.551411,24.686757,12.961537,5.578460,9.478199,130.339810,3.603609,0,1,3,101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6881,2014,327,105453,KEI NISHIKORI,178,25,7,4355,103970,DAVID FERRER,175,33,6,4465,1.466932,2.970394,77.040693,41.814315,27.265831,17.923620,11.490082,5.767018,9.540240,119.483849,3.450111,0,1,0.935688,2.085828,75.266285,50.851006,30.500079,11.473845,12.162093,3.331822,7.502177,119.566004,3.419036,0,1,3,164,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6882,2014,327,104607,TOMAS BERDYCH,196,29,5,4485,104731,KEVIN ANDERSON,203,28,18,1945,5.039453,3.595602,73.567989,38.269984,27.080756,16.427174,10.586318,5.190151,8.104244,113.707621,3.367184,0,1,8.034501,3.068246,81.387311,52.509936,38.726393,11.446669,12.640306,4.351114,7.601751,121.875249,3.398856,0,1,3,154,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6883,2014,327,105683,MILOS RAONIC,196,24,10,3930,103819,ROGER FEDERER,185,33,2,9280,8.811638,1.780814,66.774625,42.122961,31.478030,11.408267,10.324359,2.393263,4.597994,117.190929,3.377019,0,1,6.979422,2.553651,79.607074,47.732393,34.445184,19.308658,12.682903,4.160425,6.149860,113.565807,3.566718,0,1,3,93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6884,2014,327,104925,NOVAK DJOKOVIC,188,27,1,11510,105453,KEI NISHIKORI,178,25,7,4355,4.682549,3.634378,83.442283,50.515397,33.716686,18.166935,12.353072,3.883773,6.238375,125.493207,3.564274,0,1,1.464257,2.973101,77.007561,41.741854,27.217540,17.950415,11.482344,5.774576,9.548030,119.483849,3.450111,0,1,3,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6885,2014,327,105683,MILOS RAONIC,196,24,10,3930,104607,TOMAS BERDYCH,196,29,5,4485,8.765812,1.774450,66.640063,42.037311,31.392715,11.375876,10.299166,2.385577,4.594046,117.190929,3.377019,0,1,5.035067,3.597745,73.563663,38.259556,27.068517,16.429262,10.582203,5.194621,8.108949,113.707621,3.367184,0,1,3,129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6886,2014,327,104925,NOVAK DJOKOVIC,188,27,1,11510,105683,MILOS RAONIC,196,24,10,3930,4.681501,3.637538,83.448036,50.511369,33.709844,18.175682,12.352293,3.883198,6.236714,125.493207,3.564274,0,1,8.721410,1.767707,66.502100,41.950155,31.306751,11.343322,10.273586,2.377329,4.589139,117.190929,3.377019,0,1,3,83,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6887,2014,339,104925,NOVAK DJOKOVIC,188,27,1,10010,104527,STANISLAS WAWRINKA,183,30,4,4895,4.684292,3.628170,83.428675,50.521174,33.728775,18.149764,12.354440,3.884492,6.241269,124.257023,3.551986,0,1,3.644324,1.277112,72.634658,43.898868,28.179133,13.646894,10.988723,4.828927,8.470440,124.072789,3.471892,0,1,3,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6888,2014,339,104925,NOVAK DJOKOVIC,188,27,1,10010,104607,TOMAS BERDYCH,196,29,7,4465,4.683406,3.631277,83.435573,50.518259,33.722745,18.158369,12.353821,3.884101,6.239854,124.257023,3.551986,0,1,5.042814,3.592924,73.565699,38.276600,27.089500,16.423458,10.589221,5.186264,8.100152,112.701029,3.359733,0,1,3,69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6889,2014,339,104925,NOVAK DJOKOVIC,188,27,1,10010,105227,MARIN CILIC,198,26,9,4150,4.682487,3.634353,83.441980,50.515064,33.716545,18.166873,12.353130,3.883677,6.238378,124.257023,3.551986,0,1,7.729540,4.539893,86.898758,42.762301,33.202924,21.065358,12.604383,4.125101,6.372801,119.026554,3.455770,0,1,3,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6890,2014,339,104527,STANISLAS WAWRINKA,183,30,4,4895,104607,TOMAS BERDYCH,196,29,7,4465,3.639262,1.273820,72.587618,43.875863,28.156651,13.629920,10.981786,4.828899,8.472395,124.072789,3.471892,0,1,5.039052,3.595256,73.564498,38.268200,27.079190,16.426327,10.585738,5.190456,8.104514,112.701029,3.359733,0,1,3,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6891,2014,339,104527,STANISLAS WAWRINKA,183,30,4,4895,105227,MARIN CILIC,198,26,9,4150,3.634002,1.270589,72.537888,43.850972,28.132545,13.612133,10.974458,4.828814,8.474419,124.072789,3.471892,0,1,7.728750,4.547317,86.881911,42.724244,33.189108,21.075277,12.597245,4.123312,6.363672,119.026554,3.455770,0,1,3,106,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6892,2014,339,104607,TOMAS BERDYCH,196,29,7,4465,105227,MARIN CILIC,198,26,9,4150,5.035160,3.597568,73.562664,38.259238,27.068443,16.429015,10.582140,5.194605,8.108865,112.701029,3.359733,0,1,7.727195,4.554622,86.860156,42.683380,33.172746,21.083631,12.589327,4.121358,6.354635,119.026554,3.455770,0,1,3,75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6893,2014,339,103819,ROGER FEDERER,185,33,2,8700,105453,KEI NISHIKORI,178,25,5,4625,6.983493,2.555527,79.617623,47.732665,34.449751,19.297975,12.683468,4.158123,6.150308,113.169598,3.554105,0,1,1.475044,2.972732,77.093651,41.934636,27.355298,17.876970,11.504256,5.754706,9.525373,117.555379,3.422178,0,1,3,69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6894,2014,339,103819,ROGER FEDERER,185,33,2,8700,104918,ANDY MURRAY,190,27,6,4475,6.982180,2.554929,79.614617,47.732836,34.448399,19.301554,12.683346,4.158900,6.150218,113.169598,3.554105,0,1,5.950342,4.898437,89.297320,38.089345,26.574762,24.647895,12.959143,5.567530,9.463474,129.195121,3.589810,0,1,3,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6895,2014,339,105453,KEI NISHIKORI,178,25,5,4625,104918,ANDY MURRAY,190,27,6,4475,1.471992,2.972296,77.073446,41.878501,27.315063,17.901111,11.498411,5.761283,9.533239,117.555379,3.422178,0,1,5.950217,4.904695,89.328995,38.077954,26.563785,24.667065,12.960430,5.572782,9.470511,129.195121,3.589810,0,1,3,95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6896,2014,339,105453,KEI NISHIKORI,178,25,5,4625,103970,DAVID FERRER,175,33,10,4045,1.468728,2.972342,77.046453,41.817180,27.271512,17.924328,11.491523,5.767638,9.540735,117.555379,3.422178,0,1,0.935766,2.085815,75.265689,50.850641,30.499820,11.473878,12.162047,3.331696,7.502020,119.557233,3.416731,0,1,3,117,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6897,2014,339,103819,ROGER FEDERER,185,33,2,8700,105683,MILOS RAONIC,196,24,8,4440,6.980857,2.554311,79.611377,47.732868,34.446960,19.305107,12.683186,4.159672,6.150096,113.169598,3.554105,0,1,8.763516,1.774284,66.637196,42.031151,31.387622,11.378821,10.298929,2.384089,4.592759,116.281802,3.365242,0,1,3,89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6898,2014,339,104918,ANDY MURRAY,190,27,6,4475,105683,MILOS RAONIC,196,24,8,4440,5.950003,4.911000,89.359617,38.065856,26.552090,24.685989,12.961524,5.577958,9.477526,129.195121,3.589810,0,1,8.721839,1.767947,66.508311,41.952248,31.309473,11.346120,10.274939,2.376704,4.588403,116.281802,3.365242,0,1,3,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6899,2014,339,104925,NOVAK DJOKOVIC,188,27,1,10010,105453,KEI NISHIKORI,178,25,5,4625,4.681534,3.637415,83.447781,50.511430,33.710080,18.175353,12.352365,3.883189,6.236792,124.257023,3.551986,0,1,1.465245,2.973623,77.016139,41.751259,27.225284,17.948300,11.484051,5.773761,9.547602,117.555379,3.422178,0,1,3,88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
6900,2014,339,103819,ROGER FEDERER,185,33,2,8700,104527,STANISLAS WAWRINKA,183,30,4,4895,6.979452,2.553673,79.607667,47.732555,34.445302,19.308631,12.682966,4.160407,6.149909,113.169598,3.554105,0,1,3.628743,1.267215,72.484609,43.824164,28.107539,13.593590,10.966733,4.828399,8.475902,124.072789,3.471892,0,1,3,168,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
6901,2015,140,105453,KEI NISHIKORI,178,25,5,5280,105053,SANTIAGO GIRALDO,188,27,31,1185,1.526088,2.937939,77.360445,42.452278,27.738529,17.759381,11.566342,5.695692,9.437860,114.662903,3.395199,0,1,1.575884,1.670051,56.662879,38.832564,23.252826,6.957165,8.217106,3.279379,7.117133,83.460237,3.000000,0,1,3,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6902,2015,140,104926,FABIO FOGNINI,178,28,30,1240,104745,RAFAEL NADAL,185,29,4,5435,2.254061,2.595355,63.768871,35.832027,24.513424,13.016177,10.196057,4.187556,7.323572,100.247259,3.205504,0,1,2.700079,1.834089,93.683201,64.018636,43.674745,17.313928,15.135185,3.519680,6.543393,126.981641,3.508930,0,1,3,121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6903,2015,140,105373,MARTIN KLIZAN,190,26,28,1272,103990,TOMMY ROBREDO,180,33,20,1720,3.486341,7.470137,80.368492,44.621092,30.146685,14.301122,11.343772,8.773096,13.352642,106.384404,3.000000,1,0,2.191485,3.158562,69.412510,46.216796,29.209117,10.622214,11.379211,4.887351,9.378212,112.173224,3.401836,1,0,3,97,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6904,2015,140,103970,DAVID FERRER,175,33,8,4490,104259,PHILIPP KOHLSCHREIBER,178,32,25,1395,0.971463,2.095084,75.360193,50.810676,30.509960,11.563188,12.167158,3.351689,7.517353,120.036741,3.407279,0,1,4.546012,2.216967,71.480098,43.448889,29.204567,12.249130,11.312270,3.582659,7.179410,114.764926,3.365795,0,1,3,105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6905,2015,140,105453,KEI NISHIKORI,178,25,5,5280,105373,MARTIN KLIZAN,190,26,28,1272,1.519134,2.940800,77.345771,42.407080,27.701602,17.773810,11.561816,5.703448,9.450726,114.662903,3.395199,0,1,3.475856,7.656539,80.551300,44.636558,30.063853,14.298383,11.391509,8.836649,13.526047,106.384404,3.000000,0,1,3,78,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6906,2015,147,104655,PABLO CUEVAS,180,29,23,1442,105777,GRIGOR DIMITROV,188,24,11,2985,4.921875,2.218750,77.875000,44.421875,28.359375,17.718750,12.781250,5.625000,9.437500,101.000000,3.000000,0,1,5.689173,4.370133,71.587095,44.441186,31.248617,11.712167,10.891814,3.831704,6.859916,109.955943,3.283576,0,1,3,76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6907,2015,147,103819,ROGER FEDERER,185,34,2,8385,104655,PABLO CUEVAS,180,29,23,1442,6.993573,2.559285,79.633015,47.731700,34.459432,19.270555,12.683723,4.153288,6.151218,111.323369,3.517621,0,1,5.214844,2.398438,79.343750,44.589844,28.511719,18.273438,13.101562,5.781250,9.796875,101.000000,3.000000,0,1,3,96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6908,2015,62,103852,FELICIANO LOPEZ,188,33,14,2220,104269,FERNANDO VERDASCO,188,31,32,1180,7.880152,4.011204,91.647249,51.055628,37.658533,23.374823,14.128365,4.708732,6.244366,105.179965,3.368055,1,0,3.161527,5.179435,91.127732,63.506666,40.636174,12.994782,13.560298,6.082026,10.392528,117.161958,3.324432,1,0,3,111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6909,2015,69,104527,STANISLAS WAWRINKA,183,30,8,4050,104198,GUILLERMO GARCIA LOPEZ,188,32,27,1360,3.659604,1.283707,72.766849,43.981111,28.249856,13.684555,11.008716,4.832578,8.470156,124.588489,3.483673,0,1,1.581963,5.282751,85.692194,42.935072,27.285214,20.881626,13.348632,2.373131,7.602104,106.219559,3.231970,0,1,3,135,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6910,2015,69,104468,GILLES SIMON,183,30,19,1755,104918,ANDY MURRAY,190,28,4,5460,3.620425,1.987688,80.117468,46.697670,29.329846,17.412921,11.760084,4.615242,7.785076,121.712777,3.407568,0,1,5.952463,4.890794,89.276818,38.116802,26.597759,24.626273,12.960409,5.561948,9.456419,130.650596,3.612415,0,1,3,86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6911,2015,69,104607,TOMAS BERDYCH,196,29,7,4660,104792,GAEL MONFILS,193,28,21,1565,5.060414,3.583169,73.582403,38.322350,27.142098,16.412795,10.606313,5.167590,8.080424,112.129207,3.367179,0,1,8.547268,5.160557,86.290115,46.385196,30.180974,17.542751,11.231575,8.799266,12.447009,113.250529,3.418137,0,1,3,72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6912,2015,69,104607,TOMAS BERDYCH,196,29,7,4660,104468,GILLES SIMON,183,30,19,1755,5.056367,3.585628,73.579891,38.312481,27.130321,16.415447,10.602541,5.172050,8.085259,112.129207,3.367179,0,1,3.616628,1.984335,80.072259,46.682068,29.305394,17.394798,11.748800,4.611629,7.779638,121.712777,3.407568,0,1,3,58,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6913,2015,69,104527,STANISLAS WAWRINKA,183,30,8,4050,105683,MILOS RAONIC,196,24,6,4845,3.653078,1.280594,72.711916,43.950451,28.221134,13.666861,11.000444,4.831911,8.471730,124.588489,3.483673,0,1,8.919912,1.794844,67.131920,42.357744,31.695649,11.492366,10.387930,2.409331,4.607515,117.983199,3.393918,0,1,3,98,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6914,2015,69,104527,STANISLAS WAWRINKA,183,30,8,4050,104607,TOMAS BERDYCH,196,29,7,4660,3.646725,1.277345,72.657309,43.920187,28.193083,13.649150,10.992291,4.831114,8.473038,124.588489,3.483673,0,1,5.052327,3.588015,73.576830,38.302380,27.118491,16.417950,10.598682,5.176416,8.089921,112.129207,3.367179,0,1,3,118,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6915,2015,35,104527,STANISLAS WAWRINKA,183,30,4,5120,105676,DAVID GOFFIN,163,24,22,1599,3.628687,1.267146,72.483358,43.824649,28.107792,13.593390,10.966644,4.828497,8.475783,123.785813,3.464621,0,1,7.711016,4.522578,68.061055,32.765742,27.175703,14.356797,10.915156,3.692344,6.612305,90.000000,3.000000,0,1,3,91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6916,2015,102,104545,JOHN ISNER,206,30,20,1720,104731,KEVIN ANDERSON,203,29,17,2005,17.447170,2.005394,98.952688,66.838171,50.162086,14.618583,15.616505,3.429620,5.639483,119.542969,3.324892,0,1,8.089386,3.060648,81.316642,52.529918,38.693396,11.471524,12.638692,4.340378,7.583049,120.612187,3.434263,0,1,3,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6917,2015,102,104918,ANDY MURRAY,190,28,4,5425,104259,PHILIPP KOHLSCHREIBER,178,31,29,1325,5.953852,4.877430,89.219062,38.150116,26.627704,24.586164,12.959250,5.551090,9.441771,129.739434,3.594551,0,1,4.531996,2.214435,71.327014,43.354692,29.128856,12.202104,11.291084,3.570537,7.170725,114.996130,3.372706,0,1,3,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6918,2015,102,103852,FELICIANO LOPEZ,188,33,12,2325,104655,PABLO CUEVAS,180,29,23,1512,7.875596,3.988023,91.464778,50.981145,37.585427,23.266903,14.098801,4.716286,6.273246,104.806208,3.346406,1,0,5.750000,2.750000,81.000000,43.500000,28.250000,19.250000,13.750000,6.000000,10.500000,116.000000,3.000000,1,0,3,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6919,2015,102,105453,KEI NISHIKORI,178,25,5,5415,104269,FERNANDO VERDASCO,188,31,31,1225,1.499391,2.951086,77.271620,42.234036,27.569376,17.823240,11.542096,5.727050,9.485797,117.361614,3.421478,0,1,3.173478,5.164280,91.060482,63.494644,40.654740,12.970234,13.556982,6.072014,10.369945,115.853970,3.307223,0,1,3,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6920,2015,102,103990,TOMMY ROBREDO,180,33,19,1755,105777,GRIGOR DIMITROV,188,24,11,3055,2.188232,3.169832,69.357986,46.186764,29.178999,10.605656,11.382323,4.897382,9.406426,112.721130,3.413174,0,1,5.617814,4.449305,71.048061,44.119399,30.987674,11.511872,10.802208,3.799551,6.842575,114.841244,3.313723,0,1,3,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6921,2015,102,104925,NOVAK DJOKOVIC,188,28,1,13205,104545,JOHN ISNER,206,30,20,1720,4.691282,3.611542,83.423251,50.559120,33.776473,18.109655,12.362527,3.887472,6.250510,124.292189,3.549309,0,1,17.467796,2.007421,99.022898,66.879256,50.195610,14.617392,15.630590,3.426943,5.638439,119.542969,3.324892,0,1,3,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6922,2015,102,103852,FELICIANO LOPEZ,188,33,12,2325,105453,KEI NISHIKORI,178,25,5,5415,7.876952,3.998551,91.547983,51.013340,37.617384,23.317575,14.112322,4.712624,6.259795,104.806208,3.346406,1,0,1.492530,2.954084,77.236845,42.172600,27.521512,17.836420,11.533992,5.735099,9.497469,117.361614,3.421478,1,0,3,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6923,2015,102,105683,MILOS RAONIC,196,24,6,4980,103990,TOMMY ROBREDO,180,33,19,1755,9.020546,1.809591,67.457620,42.566665,31.892634,11.571683,10.446500,2.427728,4.619009,117.350375,3.371985,0,1,2.186415,3.175520,69.330651,46.172789,29.164870,10.596910,11.384002,4.902965,9.421133,112.721130,3.413174,0,1,3,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6924,2015,102,104745,RAFAEL NADAL,185,29,3,5675,104468,GILLES SIMON,183,30,14,2050,2.704952,1.843236,93.875786,64.119886,43.736478,17.375294,15.166638,3.515108,6.549464,126.818850,3.522416,1,0,3.621502,1.988517,80.129717,46.704827,29.336356,17.415532,11.761542,4.616663,7.786506,121.185232,3.389575,1,0,3,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6925,2015,102,104607,TOMAS BERDYCH,196,29,9,4340,104586,LUKAS ROSOL,196,30,30,1230,5.060542,3.583170,73.583675,38.323864,27.142845,16.412243,10.606918,5.167462,8.080796,111.821064,3.357135,0,1,6.458333,5.812500,62.916667,33.947917,27.822917,14.802083,10.114583,3.020833,4.343750,84.000000,3.000000,0,1,3,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6926,2015,102,104918,ANDY MURRAY,190,28,4,5425,103852,FELICIANO LOPEZ,188,33,12,2325,5.953210,4.883735,89.246181,38.134283,26.613467,24.605118,12.959792,5.556178,9.448664,129.739434,3.594551,0,1,7.879324,4.009392,91.632413,51.045918,37.649983,23.369504,14.126224,4.709100,6.246084,104.806208,3.346406,0,1,3,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6927,2015,102,105683,MILOS RAONIC,196,24,6,4980,104745,RAFAEL NADAL,185,29,3,5675,8.974077,1.802801,67.309060,42.471201,31.801717,11.535075,10.419647,2.419774,4.614616,117.350375,3.371985,0,1,2.706075,1.845344,93.922841,64.144900,43.751453,17.390148,15.174240,3.514044,6.551030,126.818850,3.522416,0,1,3,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6928,2015,102,103819,ROGER FEDERER,185,34,2,9205,104607,TOMAS BERDYCH,196,29,9,4340,6.990423,2.557994,79.627030,47.731966,34.456226,19.279439,12.683576,4.154994,6.150948,111.465134,3.522370,0,1,5.056571,3.585423,73.580213,38.313615,27.131245,16.414848,10.603032,5.171677,8.085137,111.821064,3.357135,0,1,3,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6929,2015,102,104925,NOVAK DJOKOVIC,188,28,1,13205,104918,ANDY MURRAY,190,28,4,5425,4.690150,3.614645,83.426612,50.553754,33.768630,18.117445,12.361349,3.887036,6.249022,124.292189,3.549309,0,1,5.952563,4.890117,89.273493,38.118708,26.599401,24.624128,12.960313,5.561339,9.455565,129.739434,3.594551,0,1,3,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6930,2015,102,103819,ROGER FEDERER,185,34,2,9205,105683,MILOS RAONIC,196,24,6,4980,6.989023,2.557481,79.625213,47.732437,34.454916,19.283688,12.683594,4.155790,6.150907,111.465134,3.522370,0,1,8.925743,1.796048,67.152496,42.369382,31.706210,11.498284,10.391773,2.411328,4.609416,117.350375,3.371985,0,1,3,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6931,2015,102,104925,NOVAK DJOKOVIC,188,28,1,13205,103819,ROGER FEDERER,185,34,2,9205,4.689044,3.617735,83.429761,50.548273,33.760787,18.125236,12.360141,3.886567,6.247455,124.292189,3.549309,0,1,6.987550,2.556949,79.622970,47.732684,34.453478,19.287862,12.683564,4.156548,6.150802,111.465134,3.522370,0,1,3,138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
