tourney_year,tourney_month,tourney_day,tourney_surface,tourney_singles_draw,winner_name,losers_name,match_duration,winner_aces,winner_double_faults,winner_service_points_total,winner_first_serves_in,winner_first_serve_points_won,winner_second_serve_points_won,winner_service_games_played,winner_break_points_saved,winner_break_points_serve_total,loser_aces,loser_double_faults,loser_service_points_total,loser_first_serves_in,loser_first_serve_points_won,loser_second_serve_points_won,loser_service_games_played,loser_break_points_saved,loser_break_points_serve_total
2018,9,17,Hard,28,Matteo Berrettini,Prajnesh Gunneswaran,74,5,0,56,41,31,8,10,1,2,4,3,65,34,25,11,9,3,6
2018,9,17,Hard,28,Malek Jaziri,Marcos Baghdatis,131,2,5,96,43,35,26,13,4,6,12,2,91,55,40,17,14,0,2
2018,9,17,Hard,28,Vasek Pospisil,Radu Albot,76,8,1,60,35,29,10,10,3,5,0,3,48,23,11,13,9,2,6
2018,9,17,Hard,28,Sam Querrey,Guido Pella,75,12,5,60,31,25,13,9,1,3,5,4,59,34,21,10,10,1,6
2018,9,17,Hard,28,Bernard Tomic,Bradley Klahn,137,12,1,105,75,53,17,16,6,9,20,9,116,63,47,24,16,5,10
2018,9,17,Hard,28,Ruben Bemelmans,Felix Auger-Aliassime,105,3,4,62,44,35,11,10,2,3,2,1,67,42,29,11,10,2,5
2018,9,17,Hard,28,Bernard Tomic,Egor Gerasimov,152,7,2,121,72,52,30,17,3,4,17,7,114,72,58,17,16,4,6
2018,9,17,Hard,28,Lloyd Harris,Miomir Kecmanovic,58,8,0,49,32,27,10,9,0,0,2,2,50,33,20,10,9,2,5
2018,9,17,Hard,28,Prajnesh Gunneswaran,Hiroki Moriya,83,6,4,65,38,29,14,10,2,3,6,2,51,32,17,13,9,2,5
2018,9,17,Hard,28,Hiroki Moriya,Jason Kubler,118,12,1,86,49,37,23,14,7,8,5,4,92,61,43,16,14,3,5
2018,9,17,Hard,28,Ruben Bemelmans,Rigele Te,63,7,3,53,35,26,13,9,3,3,5,4,51,28,21,10,9,4,7
2018,9,17,Hard,28,Lloyd Harris,Ivan Nedelko,77,6,2,54,29,24,16,10,5,6,3,1,78,39,28,14,10,9,13
2018,9,17,Hard,28,Bernard Tomic,Renta Tokuda,58,11,2,62,33,26,15,10,3,4,1,2,46,31,20,9,9,2,5
2018,9,17,Hard,28,Felix Auger-Aliassime,Yusuke Takahashi,80,7,1,61,39,32,11,9,4,4,4,5,60,29,18,14,8,4,7
2018,9,17,Hard,28,Egor Gerasimov,Ernests Gulbis,65,8,0,55,38,29,8,9,2,3,4,4,45,24,12,10,8,3,7
2018,9,17,Hard,28,Prajnesh Gunneswaran,Zihao Xia,73,9,3,54,26,25,17,10,1,1,1,3,65,32,23,17,10,3,6
2018,9,17,Hard,28,Miomir Kecmanovic,Yosuke Watanuki,47,1,0,35,18,15,14,7,0,0,5,7,45,18,14,5,7,5,10
2018,9,24,Hard,28,Alex de Minaur,Damir Dzumhur,103,4,2,75,53,36,12,11,0,2,0,1,64,36,23,13,10,5,8
2018,9,24,Hard,28,Yoshihito Nishioka,Pierre-Hugues Herbert,141,0,3,96,69,42,14,15,2,6,12,9,107,63,43,17,15,8,12
2018,9,24,Hard,28,Pierre-Hugues Herbert,Alex de Minaur,154,9,6,116,71,51,22,16,3,6,5,4,101,64,49,21,16,4,6
2018,9,24,Hard,28,Yoshihito Nishioka,Fernando Verdasco,139,1,2,83,67,45,9,14,2,6,14,6,101,58,44,17,14,8,11
2018,9,24,Hard,28,Fernando Verdasco,Andy Murray,100,11,4,57,32,27,14,10,5,6,5,1,68,40,29,11,10,4,7
2018,9,24,Hard,28,Pierre-Hugues Herbert,Albert Ramos-Vinolas,161,8,2,104,60,47,34,17,2,2,6,4,105,71,57,17,17,3,4
2018,9,24,Hard,28,Andy Murray,David Goffin,96,15,3,70,43,30,9,10,7,10,1,2,53,37,23,4,9,3,8
2018,9,24,Hard,28,Yoshihito Nishioka,Cameron Norrie,90,0,0,73,56,40,12,10,2,2,3,2,63,35,30,11,10,6,8
2018,9,24,Hard,28,Pierre-Hugues Herbert,Stefanos Tsitsipas,101,4,1,68,34,27,19,11,1,2,2,5,69,37,27,14,10,4,6
2018,9,24,Hard,28,Cameron Norrie,Borna Coric,131,14,4,87,56,44,14,11,9,11,5,7,93,56,37,19,11,5,8
2018,9,24,Hard,28,Damir Dzumhur,Ramkumar Ramanathan,87,2,5,73,48,36,12,9,10,10,8,4,64,39,29,8,9,2,5
2018,9,24,Hard,28,Yoshihito Nishioka,Denis Shapovalov,151,1,6,117,78,50,16,17,9,15,7,11,122,69,47,22,16,10,15
2018,9,24,Hard,28,Fernando Verdasco,Taro Daniel,112,12,2,70,47,40,12,14,1,3,3,4,88,62,42,13,15,2,6
2018,9,24,Hard,28,Alex de Minaur,Mackenzie McDonald,160,7,3,98,61,41,19,12,9,12,5,4,111,69,42,20,13,9,13
2018,9,24,Hard,28,Albert Ramos-Vinolas,Viktor Troicki,157,5,2,104,58,48,26,17,4,7,18,1,105,76,60,13,17,2,4
2018,9,24,Hard,28,Fernando Verdasco,Jason Jung,72,6,0,51,35,26,12,9,0,0,2,2,52,35,20,8,8,5,8
2018,9,24,Hard,28,Denis Shapovalov,Ilya Ivashka,290,8,3,91,50,38,20,15,2,5,4,5,93,49,35,22,14,4,7
2018,9,24,Hard,28,Alex de Minaur,Yuichi Sugita,57,2,1,39,20,16,14,8,2,3,0,2,42,18,10,8,7,4,9
2018,9,24,Hard,28,Taro Daniel,Tatsuma Ito,175,3,9,108,60,39,23,16,8,13,4,6,120,64,43,29,16,13,17
2018,9,24,Hard,28,Albert Ramos-Vinolas,Andreas Seppi,174,10,3,104,62,48,25,16,5,7,5,4,119,75,54,25,17,9,13
2018,9,24,Hard,28,Pierre-Hugues Herbert,Dusan Lajovic,65,7,1,50,33,28,13,10,1,1,0,2,50,33,22,10,9,1,3
2018,9,24,Hard,28,Mackenzie McDonald,Lukas Lacko,102,2,3,65,42,32,14,11,3,4,6,6,79,33,19,20,12,2,8
2018,9,24,Hard,28,Andy Murray,Zhizhen Zhang,143,9,3,103,61,42,23,14,8,10,9,3,89,53,35,15,13,5,9
2018,9,24,Hard,28,Yoshihito Nishioka,Denis Kudla,59,1,0,40,30,22,8,8,0,1,6,2,51,28,18,6,8,4,9
2018,9,24,Hard,28,Cameron Norrie,Di Wu,71,5,3,50,31,24,11,8,6,6,3,2,52,21,16,10,8,3,7
2018,9,24,Hard,28,Ramkumar Ramanathan,Jiri Vesely,90,7,3,49,27,25,15,10,0,0,5,8,79,54,34,9,9,11,14
2018,9,24,Hard,28,Viktor Troicki,Guillermo Garcia-Lopez,52,1,1,31,17,11,7,4,3,4,2,2,32,21,13,4,4,2,4
2018,9,24,Hard,28,Jason Jung,Brayden Schnur,91,2,0,66,46,33,14,10,4,4,5,4,63,40,32,11,10,2,4
2018,9,24,Hard,28,Ramkumar Ramanathan,Yecong He,53,4,3,42,22,19,11,7,1,1,0,2,40,25,11,5,7,0,5
2018,9,24,Hard,28,Yoshihito Nishioka,Filip Peliwo,48,1,0,37,27,22,7,7,0,0,3,1,47,33,18,3,7,4,9
2018,9,24,Hard,28,Jason Jung,James Ward,85,4,5,75,47,35,12,11,2,4,7,2,67,44,30,12,11,4,7
2018,9,24,Hard,28,Tatsuma Ito,Bradley Mousley,40,5,1,25,16,15,5,5,0,0,4,3,39,22,16,3,5,2,5
2018,9,24,Hard,28,Ramkumar Ramanathan,Max Purcell,118,9,7,89,51,37,22,15,3,5,17,6,101,57,50,15,15,7,9
2018,9,24,Hard,28,Yoshihito Nishioka,Alexander Bublik,68,3,0,54,39,30,8,10,1,3,3,10,68,46,29,6,9,4,8
2018,9,24,Hard,28,Tatsuma Ito,Federico Gaio,110,5,2,73,44,32,16,13,3,6,10,6,84,40,27,18,13,4,10
2018,9,24,Hard,28,Filip Peliwo,Zhe Li,133,11,2,100,64,47,15,14,8,10,0,2,86,53,34,16,14,6,11
2018,9,24,Hard,28,Yecong He,Mohamed Safwat,109,3,3,66,41,27,12,10,3,7,2,5,70,39,26,17,11,3,6
2018,9,24,Hard,28,Brayden Schnur,Go Soeda,84,17,5,64,43,34,13,11,3,3,2,3,84,60,39,11,11,7,9
2018,9,24,Hard,28,Bradley Mousley,Fajing Sun,84,11,4,71,40,34,18,11,0,0,5,4,65,37,26,16,10,0,1
2018,9,24,Hard,28,Nikoloz Basilashvili,Kyle Edmund,99,7,4,73,41,32,15,11,4,6,3,1,73,38,24,19,11,3,6
2018,9,24,Hard,28,Juan Martin del Potro,Filip Krajinovic,62,12,1,43,29,24,8,7,3,3,1,2,41,25,12,6,8,3,8
2018,9,24,Hard,28,Fabio Fognini,Marton Fucsovics,99,2,1,71,46,30,16,10,5,6,4,6,73,32,21,20,10,5,8
2018,9,24,Hard,28,Nikoloz Basilashvili,Juan Martin del Potro,100,3,5,75,45,33,17,10,7,7,11,0,65,41,31,9,10,6,8
2018,9,24,Hard,28,Kyle Edmund,Dusan Lajovic,93,3,2,81,44,35,20,11,2,2,7,0,62,33,27,16,10,1,2
2018,9,24,Hard,28,Nikoloz Basilashvili,Malek Jaziri,69,6,2,46,22,18,15,8,1,1,3,5,62,28,18,12,8,4,8
2018,9,24,Hard,28,Malek Jaziri,Alexander Zverev,153,8,5,124,60,46,28,15,13,17,9,2,83,50,39,18,15,0,3
2018,9,24,Hard,28,Juan Martin del Potro,Karen Khachanov,99,11,1,70,51,39,9,11,2,3,7,0,65,49,34,8,11,2,4
2018,9,24,Hard,28,Dusan Lajovic,Grigor Dimitrov,111,4,1,74,52,33,15,14,1,5,9,9,98,54,39,17,14,5,9
2018,9,24,Hard,28,Fabio Fognini,Andrey Rublev,68,7,0,54,39,29,10,9,3,3,4,1,49,25,20,11,10,0,3
2018,9,24,Hard,28,Kyle Edmund,Matteo Berrettini,169,6,2,118,63,46,33,18,6,7,10,1,107,67,43,28,18,3,6
2018,9,24,Hard,28,Marton Fucsovics,Marco Cecchinato,74,0,3,47,21,19,17,9,0,0,1,2,63,35,21,15,9,2,5
2018,9,24,Hard,28,Nikoloz Basilashvili,Fernando Verdasco,92,6,4,75,43,30,18,11,6,8,5,5,73,47,35,11,11,4,7
2018,9,24,Hard,28,Filip Krajinovic,Feliciano Lopez,103,4,1,82,58,38,10,11,5,8,12,1,81,53,35,10,10,10,14
2018,9,24,Hard,28,Juan Martin del Potro,Albert Ramos-Vinolas,90,10,1,60,44,38,4,10,3,4,4,4,61,36,24,10,10,5,9
2018,9,24,Hard,28,Alexander Zverev,Roberto Bautista Agut,91,4,3,54,34,26,10,10,1,3,3,4,82,48,24,20,10,5,9
2018,9,24,Hard,28,Grigor Dimitrov,Tennys Sandgren,83,1,2,55,32,24,17,11,1,2,8,3,66,43,32,8,10,3,6
2018,9,24,Hard,28,Fabio Fognini,Radu Albot,107,3,3,88,67,41,5,13,7,13,3,2,76,48,29,11,12,10,16
2018,9,24,Hard,28,Nikoloz Basilashvili,Jack Sock,154,12,9,118,67,52,24,16,9,10,10,7,109,50,40,31,16,9,13
2018,9,24,Hard,28,Kyle Edmund,Peter Gojowczyk,91,13,2,76,46,32,15,12,2,5,6,3,65,34,23,9,12,3,9
2018,9,24,Hard,28,Feliciano Lopez,Borna Coric,165,19,6,106,53,48,25,18,3,6,5,4,111,68,51,19,18,7,11
2018,9,24,Hard,28,Marco Cecchinato,Marcos Baghdatis,107,3,5,85,61,44,11,15,3,6,7,4,83,54,41,17,14,2,4
2018,9,24,Hard,28,Matteo Berrettini,Leonardo Mayer,76,4,4,50,31,25,11,8,5,5,3,4,55,36,23,6,9,2,6
2018,9,24,Hard,28,Marton Fucsovics,Andreas Seppi,99,5,1,64,38,26,10,9,3,6,1,5,73,33,18,16,10,6,12
2018,9,24,Hard,28,Malek Jaziri,Yibing Wu,77,7,2,57,38,29,9,9,0,1,1,0,60,37,25,11,10,4,8
2018,9,24,Hard,28,Karen Khachanov,Sam Querrey,75,7,2,59,37,33,9,10,2,3,3,7,62,28,21,16,10,3,6
2018,9,24,Hard,28,Filip Krajinovic,Mischa Zverev,64,8,1,55,37,29,11,9,1,1,4,3,56,34,26,5,8,7,10
2018,9,24,Hard,28,Dusan Lajovic,Vasek Pospisil,127,0,1,74,54,36,14,14,0,3,8,5,102,61,43,19,14,9,12
2018,9,24,Hard,28,Andrey Rublev,Joao Sousa,66,3,0,54,28,21,16,8,1,1,1,1,45,28,16,6,8,2,6
2018,9,24,Hard,28,Fernando Verdasco,Gael Monfils,143,1,4,104,59,42,27,16,3,6,7,10,110,62,47,28,16,5,6
2018,9,24,Hard,28,Vasek Pospisil,Tennys Sandgren,84,0,1,62,44,31,11,10,3,5,2,2,64,37,19,15,10,3,7
2018,9,24,Hard,28,Matteo Berrettini,Jiri Vesely,68,3,0,59,46,35,7,9,6,6,0,4,45,32,18,7,8,1,4
2018,9,24,Hard,28,Dusan Lajovic,Cameron Norrie,87,1,3,85,67,47,7,10,9,9,3,1,60,43,31,9,10,2,4
2018,9,24,Hard,28,Dusan Lajovic,Di Wu,65,5,1,56,34,27,14,9,3,3,1,3,53,35,23,7,9,1,4
2018,9,24,Hard,28,Cameron Norrie,Ilya Ivashka,86,4,5,72,50,32,10,10,7,10,5,4,60,25,20,11,11,4,10
2018,9,24,Hard,28,Jiri Vesely,Evgeny Donskoy,103,2,8,73,38,29,20,11,2,3,4,2,62,36,28,12,10,4,6
2018,9,24,Hard,28,Tennys Sandgren,Ramkumar Ramanathan,65,3,1,50,32,25,10,8,2,2,1,0,43,29,15,5,7,5,9
2018,9,24,Hard,28,Matteo Berrettini,Zhizhen Zhang,62,3,0,50,39,26,6,9,1,3,0,9,54,28,16,8,8,4,9
2018,9,24,Hard,28,Vasek Pospisil,Rigele Te,59,5,2,44,22,18,14,8,0,0,1,5,51,19,15,10,7,3,7
2018,9,24,Hard,28,Radu Albot,Mikhail Kukushkin,71,5,1,47,29,22,10,9,0,2,1,2,60,34,18,11,9,3,8
2018,9,24,Hard,28,Viktor Troicki,Zhe Li,77,4,1,61,37,27,10,11,1,4,0,2,55,41,23,6,11,2,7
2018,10,1,Hard,32,Daniil Medvedev,Denis Shapovalov,63,12,0,54,35,28,12,9,1,1,4,5,51,32,20,9,9,2,5
2018,10,1,Hard,32,Richard Gasquet,Kevin Anderson,116,6,7,75,40,32,19,12,1,3,22,1,87,61,41,14,12,2,4
2018,10,1,Hard,32,Kei Nishikori,Richard Gasquet,90,10,0,52,38,32,9,9,0,0,7,2,71,40,28,12,10,5,8
2018,10,1,Hard,32,Daniil Medvedev,Kei Nishikori,64,8,1,43,27,25,13,9,1,1,4,3,49,32,23,5,9,2,5
2018,10,1,Hard,32,Kei Nishikori,Stefanos Tsitsipas,83,6,0,49,33,28,8,9,0,1,4,5,61,35,22,10,9,7,11
2018,10,1,Hard,32,Kevin Anderson,Frances Tiafoe,129,18,2,73,49,39,13,13,1,2,9,5,112,61,39,25,13,10,13
2018,10,1,Hard,32,Denis Shapovalov,Jan-Lennard Struff,142,16,4,99,55,44,26,16,2,3,9,3,118,74,53,25,16,4,5
2018,10,1,Hard,32,Daniil Medvedev,Milos Raonic,75,2,0,60,37,31,17,11,0,0,14,2,57,38,33,8,10,0,1
2018,10,1,Hard,32,Stefanos Tsitsipas,Alex de Minaur,141,4,1,82,40,31,21,14,3,6,3,3,107,59,30,26,14,14,20
2018,10,1,Hard,32,Kei Nishikori,Benoit Paire,88,1,1,62,32,22,17,11,2,5,4,3,74,37,23,14,10,6,11
2018,10,1,Hard,32,Milos Raonic,Yosuke Watanuki,84,15,1,57,33,28,21,11,1,1,5,2,64,40,31,10,10,3,4
2018,10,1,Hard,32,Richard Gasquet,Nick Kyrgios,76,12,0,66,40,36,20,12,0,0,22,4,84,60,44,13,12,5,5
2018,10,1,Hard,32,Daniil Medvedev,Martin Klizan,83,7,3,59,29,21,17,10,1,3,2,1,51,30,18,10,9,4,8
2018,10,1,Hard,32,Denis Shapovalov,Stan Wawrinka,110,7,6,88,56,45,15,14,1,2,8,1,83,43,31,19,13,6,9
2018,10,1,Hard,32,Jan-Lennard Struff,Marin Cilic,140,9,3,98,58,42,20,15,6,9,13,5,102,62,47,16,16,9,12
2018,10,1,Hard,32,Jan-Lennard Struff,Jeremy Chardy,139,17,3,110,68,57,24,17,3,3,14,6,103,69,57,19,17,1,2
2018,10,1,Hard,32,Kei Nishikori,Yuichi Sugita,82,6,2,67,44,28,12,8,6,7,3,1,64,39,23,10,9,1,6
2018,10,1,Hard,32,Kevin Anderson,Matthew Ebden,131,22,4,98,61,48,19,15,5,6,4,4,85,56,42,17,15,3,5
2018,10,1,Hard,32,Stefanos Tsitsipas,Taro Daniel,76,5,2,47,29,25,9,8,1,1,3,1,62,42,25,6,8,6,10
2018,10,1,Hard,32,Daniil Medvedev,Diego Schwartzman,88,3,4,52,29,23,13,10,1,3,2,2,72,51,33,6,10,6,10
2018,10,1,Hard,32,Jeremy Chardy,Damir Dzumhur,105,10,4,83,47,38,16,14,7,10,6,4,78,50,33,14,14,1,6
2018,10,1,Hard,32,Milos Raonic,Adrian Mannarino,68,17,3,48,36,33,7,10,0,0,6,3,52,30,23,9,9,1,3
2018,10,1,Hard,32,Denis Shapovalov,Hyeon Chung,112,14,7,91,53,42,18,13,6,7,5,2,72,51,35,12,13,2,5
2018,10,1,Hard,32,Richard Gasquet,Denis Kudla,96,7,0,74,44,30,20,11,2,3,9,3,66,39,26,16,10,1,3
2018,10,1,Hard,32,Alex de Minaur,Gilles Simon,186,3,4,106,55,42,23,16,8,11,8,4,129,77,50,24,16,8,13
2018,10,1,Hard,32,Nick Kyrgios,Yoshihito Nishioka,74,20,5,74,50,42,12,12,2,3,3,0,74,53,37,11,12,7,9
2018,10,1,Hard,32,Martin Klizan,Steve Johnson,101,8,1,65,39,29,20,11,0,1,7,0,65,39,26,17,11,2,4
2018,10,1,Hard,32,Benoit Paire,Nicolas Jarry,91,10,2,75,36,28,18,11,8,11,4,3,76,48,28,15,11,4,8
2018,10,1,Hard,32,Frances Tiafoe,Maximilian Marterer,85,7,1,63,46,35,9,11,2,3,8,3,80,55,33,13,11,3,6
2018,10,1,Hard,32,Yosuke Watanuki,Robin Haase,120,10,2,78,44,33,22,14,0,3,11,4,105,62,40,19,15,5,12
2018,10,1,Hard,32,Stan Wawrinka,Taylor Fritz,67,10,2,53,32,31,12,10,2,2,7,2,66,39,26,13,9,4,6
2018,10,1,Hard,32,Daniil Medvedev,Egor Gerasimov,147,6,4,103,59,44,23,15,6,7,5,9,136,71,48,30,15,13,17
2018,10,1,Hard,32,Martin Klizan,Bradley Klahn,80,8,2,66,42,33,15,10,4,4,8,3,62,44,30,8,9,1,3
2018,10,1,Hard,32,Daniil Medvedev,Hiroki Moriya,66,7,3,52,36,28,10,9,2,2,0,0,45,22,15,13,9,3,6
2018,10,1,Hard,32,Denis Kudla,Yasutaka Uchiyama,95,3,1,82,47,30,18,13,5,7,14,2,67,44,37,10,12,1,3
2018,10,1,Hard,32,Yosuke Watanuki,Tatsuma Ito,78,9,1,54,34,27,13,9,4,4,2,1,54,35,23,10,9,3,6
2018,10,1,Hard,32,Bradley Klahn,Ruben Bemelmans,117,6,5,107,69,51,19,15,6,8,8,0,85,60,48,12,14,6,7
2018,10,1,Hard,32,Martin Klizan,Prajnesh Gunneswaran,70,11,0,53,37,28,10,9,1,1,4,4,57,34,21,11,9,8,11
2018,10,1,Hard,32,Egor Gerasimov,Marius Copil,68,7,0,64,40,27,15,9,5,5,8,1,53,36,24,10,10,0,3
2018,10,1,Hard,32,Tatsuma Ito,Mackenzie McDonald,122,7,3,84,54,39,11,13,4,7,7,2,91,60,38,18,13,11,14
2018,10,1,Hard,32,Yosuke Watanuki,Tim Smyczek,71,5,1,51,36,25,8,9,0,2,1,4,49,28,15,9,9,1,6
2018,10,1,Hard,32,Yasutaka Uchiyama,Hubert Hurkacz,53,7,1,40,29,26,6,8,0,0,4,2,51,31,19,8,8,1,5
2018,10,1,Hard,32,Novak Djokovic,Borna Coric,96,7,0,52,32,29,14,10,1,1,3,1,72,56,34,9,9,7,9
2018,10,1,Hard,32,Borna Coric,Roger Federer,74,9,0,49,38,32,8,10,0,0,8,0,61,41,30,10,10,5,7
2018,10,1,Hard,32,Novak Djokovic,Alexander Zverev,60,0,1,46,33,26,7,8,0,0,2,3,34,19,10,6,7,2,6
2018,10,1,Hard,32,Roger Federer,Kei Nishikori,112,10,1,84,60,39,13,11,4,6,0,3,83,53,33,15,11,5,8
2018,10,1,Hard,32,Alexander Zverev,Kyle Edmund,71,4,2,54,35,27,14,10,1,1,7,3,52,36,28,6,10,0,2
2018,10,1,Hard,32,Novak Djokovic,Kevin Anderson,104,8,1,65,47,40,11,11,1,1,16,4,73,47,36,10,10,1,2
2018,10,1,Hard,32,Borna Coric,Matthew Ebden,94,8,0,59,39,25,14,11,1,3,9,5,67,40,26,12,11,4,8
2018,10,1,Hard,32,Roger Federer,Roberto Bautista Agut,112,8,1,81,54,37,17,14,2,5,9,2,91,59,40,18,13,6,9
2018,10,1,Hard,32,Kevin Anderson,Stefanos Tsitsipas,100,10,2,62,45,37,8,11,2,3,5,1,74,44,32,15,11,2,4
2018,10,1,Hard,32,Borna Coric,Juan Martin del Potro,68,5,1,40,28,19,8,6,0,0,3,0,41,29,19,7,6,0,1
2018,10,1,Hard,32,Novak Djokovic,Marco Cecchinato,70,7,0,42,34,29,5,8,2,2,3,3,63,41,21,10,8,7,11
2018,10,1,Hard,32,Alexander Zverev,Alex de Minaur,70,6,2,52,34,28,11,9,5,5,0,2,50,33,20,7,8,1,4
2018,10,1,Hard,32,Kei Nishikori,Sam Querrey,93,5,1,72,36,25,26,11,1,1,16,0,73,49,36,14,11,2,3
2018,10,1,Hard,32,Matthew Ebden,Peter Gojowczyk,51,15,1,43,32,28,8,9,0,0,3,2,53,30,21,10,8,2,5
2018,10,1,Hard,32,Kyle Edmund,Nicolas Jarry,90,7,2,63,41,32,13,10,4,5,17,5,78,50,37,11,11,7,10
2018,10,1,Hard,32,Roger Federer,Daniil Medvedev,113,10,0,86,61,50,9,15,1,3,5,3,101,66,42,19,15,4,7
2018,10,1,Hard,32,Novak Djokovic,Jeremy Chardy,84,4,2,53,40,34,6,10,0,0,7,3,65,44,31,8,11,2,5
2018,10,1,Hard,32,Juan Martin del Potro,Richard Gasquet,111,9,2,79,53,41,13,12,0,1,12,0,77,60,44,8,12,1,3
2018,10,1,Hard,32,Alexander Zverev,Nikoloz Basilashvili,92,12,0,63,43,36,9,11,4,5,9,5,73,46,32,12,11,7,10
2018,10,1,Hard,32,Nicolas Jarry,Marin Cilic,130,15,0,95,62,47,17,16,5,8,17,6,90,62,50,14,16,3,5
2018,10,1,Hard,32,Matthew Ebden,Dominic Thiem,166,14,3,126,83,59,22,17,6,9,12,3,119,61,50,27,17,5,9
2018,10,1,Hard,32,Stefanos Tsitsipas,Karen Khachanov,105,6,2,73,49,40,11,11,3,4,5,0,75,50,41,11,11,2,4
2018,10,1,Hard,32,Kevin Anderson,Mikhail Kukushkin,65,14,3,45,31,27,9,9,0,0,1,2,51,32,15,12,8,0,3
2018,10,1,Hard,32,Kei Nishikori,Yibing Wu,101,3,0,62,42,28,14,12,0,2,3,1,75,47,32,9,12,5,10
2018,10,1,Hard,32,Kyle Edmund,Andreas Seppi,78,8,1,62,43,33,10,10,3,4,3,2,62,39,28,9,9,3,6
2018,10,1,Hard,32,Borna Coric,Bradley Klahn,73,4,0,40,31,28,8,9,0,0,6,3,62,39,27,8,9,2,5
2018,10,1,Hard,32,Roberto Bautista Agut,Mackenzie McDonald,109,4,2,74,54,41,8,13,3,6,5,3,83,59,39,8,13,8,13
2018,10,1,Hard,32,Marco Cecchinato,Hyeon Chung,155,7,2,113,85,58,16,17,4,8,6,0,109,84,57,15,17,2,5
2018,10,1,Hard,32,Peter Gojowczyk,Marton Fucsovics,158,7,1,134,85,62,25,17,9,10,15,4,105,64,48,24,17,3,5
2018,10,1,Hard,32,Alex de Minaur,Benoit Paire,90,2,2,75,54,36,11,10,6,7,1,0,60,27,18,16,9,3,6
2018,10,1,Hard,32,Sam Querrey,Diego Schwartzman,66,14,1,58,39,34,9,10,3,4,0,6,57,35,24,11,9,3,6
2018,10,1,Hard,32,Sam Querrey,Taylor Fritz,113,13,3,104,71,58,16,17,3,4,12,3,95,61,42,21,16,1,4
2018,10,1,Hard,32,Kyle Edmund,Filip Krajinovic,92,11,1,68,44,35,12,11,4,5,3,3,70,46,30,11,10,2,5
2018,10,1,Hard,32,Stefanos Tsitsipas,Gael Monfils,142,2,1,109,67,47,23,16,8,11,11,5,101,63,47,17,16,5,8
2018,10,1,Hard,32,Borna Coric,Stan Wawrinka,119,4,4,85,63,49,11,15,3,4,14,1,80,52,39,17,14,6,8
2018,10,1,Hard,32,Peter Gojowczyk,Jack Sock,145,17,4,105,60,50,23,16,4,5,10,6,111,68,51,18,15,3,6
2018,10,1,Hard,32,Benoit Paire,Pablo Carreno Busta,132,6,3,69,35,29,18,10,1,1,3,0,56,42,25,10,9,6,8
2018,10,1,Hard,32,Mackenzie McDonald,Milos Raonic,114,7,3,91,63,47,18,15,3,4,23,4,88,56,43,15,15,3,6
2018,10,1,Hard,32,Marco Cecchinato,Gilles Simon,146,8,4,111,81,58,14,17,4,7,8,1,101,71,53,13,17,3,7
2018,10,1,Hard,32,Nikoloz Basilashvili,Denis Shapovalov,58,4,0,46,30,24,10,8,0,0,6,2,47,27,15,8,8,1,5
2018,10,1,Hard,32,Jeremy Chardy,Maximilian Marterer,96,10,3,63,36,32,16,11,3,3,10,2,81,51,37,13,10,5,6
2018,10,1,Hard,32,Roberto Bautista Agut,Andrey Rublev,99,6,2,62,33,17,20,10,2,4,7,5,82,45,32,11,9,8,12
2018,10,1,Hard,32,Hyeon Chung,Hubert Hurkacz,99,4,2,70,45,29,12,12,5,9,7,1,77,53,27,13,13,2,8
