Nb sets max,PlayerA,PlayerB,PlayerA ranking,PlayerB ranking,PlayerA Win,Court_Indoor,Court_Outdoor,Series_ATP250,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Surface_Carpet,Surface_Clay,Surface_Grass,Surface_Hard
3,FOGNINI F.,ROBREDO T.,43,550,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,SCHWARTZMAN D.,BAGNIS F.,50,78,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,ZEBALLOS H.,SOUSA J.,69,41,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,ESTRELLA BURGOS V.,MONTEIRO T.,93,84,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,LORENZI P.,MELZER G.,37,101,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,MAYER L.,RAMOS-VINOLAS A.,148,26,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,SOUSA J.,DELBONIS F.,41,45,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,GIANNESSI A.,CARRENO BUSTA P.,127,25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,SCHWARTZMAN D.,NISHIKORI K.,50,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,CUEVAS P.,DOLGOPOLOV O.,22,66,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,ANDREOZZI G.,MELZER G.,142,101,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,FERRER D.,BERLOCQ C.,27,77,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,ROBREDO T.,MONTEIRO T.,550,84,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,CARRENO BUSTA P.,RAMOS-VINOLAS A.,25,26,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,MELZER G.,DOLGOPOLOV O.,101,66,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,SOUSA J.,NISHIKORI K.,41,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,BERLOCQ C.,MONTEIRO T.,77,84,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,DOLGOPOLOV O.,CARRENO BUSTA P.,66,25,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,BERLOCQ C.,NISHIKORI K.,77,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,NISHIKORI K.,DOLGOPOLOV O.,5,66,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3,GARCIA-LOPEZ G.,NISHIOKA Y.,98,99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MANNARINO A.,YOUNG D.,56,81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ANDERSON K.,DZUMHUR D.,74,86,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DONALDSON J.,OPELKA R.,100,180,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KING D.,TOMIC B.,140,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,EBDEN M.,POLANSKY P.,490,125,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KRAVCHUK K.,HARRISON R.,85,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ALBOT R.,DARCIS S.,89,55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,LU Y.H.,FRITZ T.,59,114,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TIAFOE F.,SMYCZEK T.,91,162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BASILASHVILI N.,THOMPSON J.,67,63,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BECKER B.,KUKUSHKIN M.,139,103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DZUMHUR D.,DARCIS S.,86,55,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,OPELKA R.,YOUNG D.,180,81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ISNER J.,NISHIOKA Y.,23,99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,HARRISON R.,29,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,JOHNSON S.,SMYCZEK T.,30,162,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KING D.,KUKUSHKIN M.,140,103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BASILASHVILI N.,KARLOVIC I.,67,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,FRITZ T.,EBDEN M.,114,490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,JOHNSON S.,103,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,EBDEN M.,BASILASHVILI N.,490,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ISNER J.,YOUNG D.,23,81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HARRISON R.,DZUMHUR D.,62,86,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,BASILASHVILI N.,103,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,YOUNG D.,HARRISON R.,81,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BASILASHVILI N.,HARRISON R.,67,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HERBERT P.H.,LOPEZ F.,109,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MAYER F.,HAASE R.,46,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,DONSKOY E.,GRANOLLERS M.,132,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,COPIL M.,BERDYCH T.,130,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,BEDENE A.,ISTOMIN D.,105,76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KOHLSCHREIBER P.,POUILLE L.,33,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MAHUT N.,SIMON G.,52,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,MULLER G.,GRIEKSPOOR T.,28,317,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KLIZAN M.,VERDASCO F.,73,39,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,TSITSIPAS S.,14,205,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,PAIRE B.,CILIC M.,42,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,CORIC B.,KHACHANOV K.,61,48,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GOFFIN D.,KUZNETSOV AN.,11,54,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GASQUET R.,TROICKI V.,19,38,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,DIMITROV G.,ZVEREV M.,12,34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,THIEM D.,ZVEREV A.,8,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,HERBERT P.H.,DONSKOY E.,109,132,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KOHLSCHREIBER P.,KLIZAN M.,33,73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,MULLER G.,14,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,BERDYCH T.,GASQUET R.,13,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,CILIC M.,CORIC B.,7,61,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GOFFIN D.,HAASE R.,11,57,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,DIMITROV G.,ISTOMIN D.,12,76,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,SIMON G.,THIEM D.,24,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,KLIZAN M.,BERDYCH T.,73,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,CILIC M.,14,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GOFFIN D.,DIMITROV G.,11,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,HERBERT P.H.,THIEM D.,109,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,BERDYCH T.,14,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,HERBERT P.H.,GOFFIN D.,109,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,GOFFIN D.,TSONGA J.W.,11,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,EDMUND K.,MANNARINO A.,49,60,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,SELA D.,QUERREY S.,74,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,COPPEJANS K.,NISHIOKA Y.,204,91,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,LU Y.H.,FRATANGELO B.,63,109,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,FRITZ T.,SANTILLAN A.,112,193,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,BROWN D.,GARCIA-LOPEZ G.,84,99,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,KRAVCHUK K.,DZUMHUR D.,95,79,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,ALBOT R.,SOCK J.,89,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,TOMIC B.,DARCIS S.,31,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,GIRALDO S.,CORIC B.,103,59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,RAONIC M.,SMYCZEK T.,4,164,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,KUKUSHKIN M.,DONALDSON J.,78,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,KOZLOV S.,JOHNSON S.,115,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,YOUNG D.,KARLOVIC I.,69,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,BASILASHVILI N.,HAAS T.,53,1024,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,ANDERSON K.,DEL POTRO J.M.,75,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,GARCIA-LOPEZ G.,SOCK J.,99,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,JOHNSON S.,NISHIOKA Y.,26,91,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,EDMUND K.,LU Y.H.,49,63,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,CORIC B.,RAONIC M.,59,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,BASILASHVILI N.,DARCIS S.,53,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,DONALDSON J.,35,100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,FRITZ T.,YOUNG D.,112,69,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,DZUMHUR D.,DEL POTRO J.M.,79,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,DARCIS S.,YOUNG D.,57,69,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,SOCK J.,JOHNSON S.,21,26,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,RAONIC M.,EDMUND K.,4,49,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,DEL POTRO J.M.,35,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,SOCK J.,YOUNG D.,21,69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,DEL POTRO J.M.,RAONIC M.,42,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,RAONIC M.,SOCK J.,4,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,TSITSIPAS S.,YOUZHNY M.,205,87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KUZNETSOV AN.,JAZIRI M.,61,47,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KHACHANOV K.,SIMON G.,48,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,CHARDY J.,STRUFF J.L.,77,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,RUBLEV A.,MARCHENKO I.,111,93,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BEDENE A.,MATHIEU P.H.,102,101,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,DONSKOY E.,GOMBOS N.,117,128,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BENNETEAU J.,SHAPOVALOV D.,120,255,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,VESELY J.,STAKHOVSKY S.,55,107,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,GASQUET R.,58,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,ZVEREV A.,MAHUT N.,18,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,PAIRE B.,MEDVEDEV D.,41,64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,SIMON G.,BENNETEAU J.,23,120,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,YOUZHNY M.,GASQUET R.,87,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KYRGIOS N.,JAZIRI M.,16,47,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,BEDENE A.,POUILLE L.,102,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MEDVEDEV D.,STRUFF J.L.,64,62,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MAHUT N.,GOMBOS N.,54,128,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,MARCHENKO I.,11,93,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MONFILS G.,STAKHOVSKY S.,12,107,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,KYRGIOS N.,GOMBOS N.,16,128,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,SIMON G.,11,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,MEDVEDEV D.,POUILLE L.,64,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GASQUET R.,MONFILS G.,19,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,KYRGIOS N.,11,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,GASQUET R.,POUILLE L.,19,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,TSONGA J.W.,POUILLE L.,11,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,LAJOVIC D.,BAGNIS F.,97,82,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,RUUD C.,DUTRA SILVA R.,208,439,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,SCHWARTZMAN D.,OLIVO R.,51,92,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,KICKER N.,CECCHINATO M.,123,194,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,CUEVAS P.,DE GREEF A.,30,138,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,CARBALLES BAENA R.,SOUSA J.,132,39,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,ELIAS G.,MONTEIRO T.,86,85,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,ROBREDO T.,FOGNINI F.,471,45,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,RAMOS-VINOLAS A.,ROBERT S.,25,80,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,DELBONIS F.,LORENZI P.,52,40,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,CARRENO BUSTA P.,SOUZA J.,24,131,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,ZEBALLOS H.,BERLOCQ C.,73,66,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,BELLUCCI T.,NISHIKORI K.,76,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,FERRER D.,DOLGOPOLOV O.,29,50,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,ESTRELLA BURGOS V.,PELLA G.,94,162,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,TIPSAREVIC J.,THIEM D.,96,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,DE GREEF A.,KICKER N.,138,123,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,SCHWARTZMAN D.,DELBONIS F.,51,52,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,FOGNINI F.,RAMOS-VINOLAS A.,45,25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,THIEM D.,LAJOVIC D.,8,97,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,ESTRELLA BURGOS V.,CARRENO BUSTA P.,94,24,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,DOLGOPOLOV O.,ZEBALLOS H.,50,73,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,RUUD C.,CARBALLES BAENA R.,208,132,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,MONTEIRO T.,BELLUCCI T.,85,76,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,KICKER N.,RAMOS-VINOLAS A.,123,25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,THIEM D.,SCHWARTZMAN D.,8,51,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,DOLGOPOLOV O.,CARRENO BUSTA P.,50,24,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,MONTEIRO T.,RUUD C.,85,208,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,RAMOS-VINOLAS A.,THIEM D.,25,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,RUUD C.,CARRENO BUSTA P.,208,24,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,CARRENO BUSTA P.,THIEM D.,24,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,GOMEZ L.,CORIC B.,560,64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,ISNER J.,JOHNSON S.,22,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,GOFFIN D.,ROBERT S.,11,80,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,MANNARINO A.,FRITZ T.,65,136,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,LOPEZ F.,THOMPSON J.,31,79,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,KOZLOV S.,ESCOBEDO E.,115,113,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,CILIC M.,DOLGOPOLOV O.,8,60,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,LORENZI P.,LU Y.H.,38,61,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,TOMIC B.,YOUNG D.,41,63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,EDMUND K.,40,45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,KLIZAN M.,DJOKOVIC N.,62,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,SELA D.,KYRGIOS N.,75,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,ZVEREV M.,NADAL R.,30,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,THIEM D.,SIMON G.,9,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,NISHIOKA Y.,SOCK J.,86,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,DEL POTRO J.M.,TIAFOE F.,32,89,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,GOFFIN D.,QUERREY S.,11,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,YOUNG D.,KYRGIOS N.,63,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,THOMPSON J.,NISHIOKA Y.,79,86,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,CILIC M.,CORIC B.,8,64,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,JOHNSON S.,ESCOBEDO E.,26,113,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,NADAL R.,LORENZI P.,6,38,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,DEL POTRO J.M.,DJOKOVIC N.,32,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,THIEM D.,MANNARINO A.,9,65,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,CILIC M.,JOHNSON S.,8,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,NADAL R.,NISHIOKA Y.,6,86,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,THIEM D.,QUERREY S.,9,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,KYRGIOS N.,DJOKOVIC N.,17,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,CILIC M.,NADAL R.,8,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,KYRGIOS N.,40,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,QUERREY S.,NADAL R.,40,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,VESELY J.,GRANOLLERS M.,55,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,MULLER G.,KOHLSCHREIBER P.,27,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,TROICKI V.,GARCIA-LOPEZ G.,34,97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,KHACHANOV K.,BAUTISTA AGUT R.,50,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,PAIRE B.,FEDERER R.,39,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,SAFWAT M.,MONFILS G.,199,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,DZUMHUR D.,WAWRINKA S.,77,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,YOUZHNY M.,DONSKOY E.,83,116,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,SEPPI A.,VERDASCO F.,73,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,COPIL M.,STRUFF J.L.,124,59,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,EVANS D.,BROWN D.,43,81,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,POUILLE L.,PAVLASEK A.,15,93,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,ALAWADHI O.,MEDVEDEV D.,0,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,ISTOMIN D.,66,68,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,MURRAY A.,JAZIRI M.,1,51,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,BERDYCH T.,ROSOL L.,14,161,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,KOHLSCHREIBER P.,MEDVEDEV D.,29,57,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,VERDASCO F.,BAUTISTA AGUT R.,35,16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,POUILLE L.,COPIL M.,15,124,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,BERDYCH T.,66,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,EVANS D.,MONFILS G.,43,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,MURRAY A.,GARCIA-LOPEZ G.,1,97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,DZUMHUR D.,GRANOLLERS M.,77,36,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,FEDERER R.,DONSKOY E.,10,116,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,HAASE R.,DZUMHUR D.,66,77,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,VERDASCO F.,MONFILS G.,35,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,KOHLSCHREIBER P.,MURRAY A.,29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,DONSKOY E.,POUILLE L.,116,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,VERDASCO F.,HAASE R.,35,66,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,POUILLE L.,MURRAY A.,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,VERDASCO F.,MURRAY A.,35,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,OLIVO R.,CERVANTES I.,92,125,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,CLEZAR G.,PELLA G.,273,166,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,LUZ O.,ELIAS G.,544,98,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,DELBONIS F.,KOVALIK J.,54,118,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,GIANNESSI A.,DUTRA SILVA R.,127,439,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,ESTRELLA BURGOS V.,MELZER G.,88,107,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,LAJOVIC D.,BAGNIS F.,105,82,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,FOGNINI F.,CECCHINATO M.,42,185,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,ZEBALLOS H.,SOUZA J.,71,131,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,SANTILLAN A.,RUUD C.,192,133,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,MONTEIRO T.,BERLOCQ C.,74,67,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,BELLUCCI T.,SCHWARTZMAN D.,69,44,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,SOUSA J.,OLIVO R.,37,92,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,RUUD C.,DELBONIS F.,133,54,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,BERLOCQ C.,PELLA G.,67,166,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,ELIAS G.,RAMOS-VINOLAS A.,98,24,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,GIANNESSI A.,FOGNINI F.,127,42,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,BAGNIS F.,CUEVAS P.,82,33,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,SOUZA J.,CARRENO BUSTA P.,131,23,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,MELZER G.,SCHWARTZMAN D.,107,44,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,SOUSA J.,DELBONIS F.,37,54,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,RAMOS-VINOLAS A.,PELLA G.,24,166,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,CARRENO BUSTA P.,FOGNINI F.,23,42,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,CUEVAS P.,SCHWARTZMAN D.,33,44,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
